SCORE,TITLE,BY,URL
18,Cisco routers in at least 4 countries infected by highly stealthy backdoor,Deinos,http://arstechnica.com/security/2015/09/attackers-install-highly-stealthy-backdoors-in-cisco-routers/
120,US Navy limits 'whale-harming' sonar in Pacific,chesterfield,http://www.bbc.com/news/world-us-canada-34252058
119,Tmux Resurrect – Persists tmux environment across system restarts,andars,https://github.com/tmux-plugins/tmux-resurrect
33,Electability of 2016 Presidential Candidates as Implied by Betting Markets,lil_tee,http://toddwschneider.com/posts/electability-of-2016-presidential-candidates-as-implied-by-betting-markets/
49,Jack Ma: 'Harvard rejected me 10 times' [video],jimsojim,https://agenda.weforum.org/2015/09/jack-ma-harvard-rejected-me-10-times/?utm_content=buffer051b7&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer
83,Playing with Pigs,geographomics,http://www.playingwithpigs.nl/
35,A Little Guide on Using Concurrent Futures for Web Developers,_Codemonkeyism,http://codemonkeyism.com/a-little-guide-on-using-futures-for-web-developers/
42,What Did Billion Dollar Companies Look Like at the Series A?,madmax108,https://medium.com/@todfrancis/what-did-billion-dollar-companies-look-like-at-the-series-a-e53ea8043a85
78,NASA Struggles Over Deep-Space Plutonium Power,known,http://www.scientificamerican.com/article/within-nasa-a-plutonium-power-struggle/
67,Flowchart.js – Simple SVG flow chart diagrams from textual representation,dola,http://adrai.github.io/flowchart.js/
9,Hello declarative world,dkarapetyan,http://codon.com/hello-declarative-world
59,Porting Linux to a new processor architecture Part 2,vezzy-fnord,https://lwn.net/Articles/656286/
141,Capabilities and Services,miket,http://www.spacex.com/about/capabilities
53,On the Security of Password Manager Database Formats (2012) [pdf],monort,https://www.cs.ox.ac.uk/files/6487/pwvault.pdf
1,OneSignal help apps send better notifications. Join our team in Mountain View,gdeglin,http://jobs.onesignal.com/apply/gpSzt4/Senior-Full-Stack-Developer
40,Building a Tetris Clone in x86 Assembly pt. Ⅱ: I/O,colinprince,https://cmcenroe.me/2015/09/14/tetrasm-2.html
64,Lisp implementation in GNU make,aerique,https://github.com/shinh/makelisp
13,Stop Breaking the Web,bevacqua,http://ponyfoo.com/articles/stop-breaking-the-web
20,Hacking X Rebirth for fun and education,trampi,http://fabian.trampusch.info/blog/hacking-xrebirth-for-fun-and-education/
1023,Our First Certificate Is Now Live,joshmoz,https://letsencrypt.org/2015/09/14/our-first-cert.html
25,New API for directory picking and drag-and-drop,cpeterso,https://jwatt.org/blog/2015/09/14/directory-picking-and-drag-and-drop
64,Tracking Bluetooth Skimmers in Mexico Part II,robin_reala,http://krebsonsecurity.com/2015/09/tracking-bluetooth-skimmers-in-mexico-part-ii/
44,Should we all be looking for marginal gains?,anishkothari,http://www.bbc.com/news/magazine-34247629
4,The challenges of building a hypersonic airliner,williamhpark,http://www.bbc.com/future/story/20150914-the-challenges-of-building-a-hypersonic-airliner
38,Π-Base – A community database of topological examples,colinprince,http://topology.jdabbs.com/
5,Peinjector: MITM PE file infector,geographomics,https://github.com/JonDoNym/peinjector
103,Erlang Garbage Collection Details and Why It Matters,byaruhaf,https://hamidreza-s.github.io/erlang%20garbage%20collection%20memory%20layout%20soft%20realtime/2015/08/24/erlang-garbage-collection-details-and-why-it-matters.html
37,The 'Sharpest Picture Yet' of the Higgs Boson,snake117,http://motherboard.vice.com/read/the-sharpest-picture-yet-of-the-higgs-boson
39,Drone hobbyists find flaws in “close call” reports to FAA from other aircraft,Varcht,http://www.usatoday.com/story/news/2015/09/13/drone-reports-faa-close-call-near-miss-academy-model-aeronautics-/72064388/?AID=10709313&PID=3836173&SID=iekr385peb0004o400dth
84,DARPA helicopter can feel for the ground below to ensure a safe landing,bane,http://www.alphr.com/technology/1001524/darpa-is-building-the-helicopter-of-the-future
867,React Native for Android,Kajdav,https://code.facebook.com/posts/1189117404435352/
74,SpaceX Has Nearly a Full Uber Funding in Contracts,confiscate,http://techcrunch.com/2015/09/14/spacex-has-nearly-a-full-uber-funding-in-contracts/
3,Mt. Gox CEO charged with embezzling £1.7m worth of Bitcoin,tmlee,http://www.theguardian.com/technology/2015/sep/14/bitcoin-mt-gox-ceo-mark-karpeles-charged-embezzling
17,Should we all be looking for marginal gains?,samoli,http://www.bbc.co.uk/news/magazine-34247629
