SCORE,TITLE,BY,URL
590,The sad state of sysadmin in the age of containers,Spakman,http://www.vitavonni.de/blog/201503/2015031201-the-sad-state-of-sysadmin-in-the-age-of-containers.html
90,GCC 5.1 released,fs111,https://gcc.gnu.org/gcc-5/changes.html
203,Four days of Go,wtbob,http://www.evanmiller.org/four-days-of-go.html
24,Update on Heml.is,dgavrilov,http://blog.brokep.com/2015/04/22/update-on-heml-is/
201,Why do pub TVs have a pint glass in the corner?,georgecalm,http://www.lbc.co.uk/why-do-pub-tvs-have-a-pint-glass-in-the-corner-7155
101,AdBlock Plus defeats German publishers in court,halfimmortal,http://www.bbc.com/news/technology-32409952
47,Show HN: Credstash – A tiny python utility for managing secrets in EC2,_alex_,https://github.com/LuminalOSS/credstash
13,Docker Swarm with portable volumes and network [video],lewq,https://clusterhq.com/blog/adding-compose-to-the-swarm-demo/
33,How Amazon Swooped in to Own Cloud Services,drsilberman,http://www.bloomberg.com/news/articles/2015-04-22/how-amazon-swooped-in-to-own-cloud-services
7,Baidu's Boffin Describes Beijing's Homegrown Self-Driving Car,jonbaer,http://spectrum.ieee.org/cars-that-think/transportation/self-driving/baidus-boffin-describes-beijings-homegrown-selfdriving-car-
99,Sprint – A high-performance DOM library for modern browsers,sebgeelen,https://github.com/bendc/sprint
87,How do trains stay on track? (2009) [pdf],scrrr,http://materials.mcmaster.ca/Condensed%20Matter/December2009.pdf
153,Existential crisis at Railsconf,railsbird,http://railsbird.tumblr.com/post/117076597115/existential-crisis-at-railsconf
78,Ask HN: How do I learn how to become a good sysadmin?,nstart,
47,Some tech firms being 'friendly to terrorists' says UK police chief,randomname2,http://uk.reuters.com/article/2015/04/21/uk-britain-security-tech-idUKKBN0NC1HX20150421
1,Scala Experts – Come Work at Naytev,etr71115,https://www.naytev.com/jobs/fullstack
49,Laser Scans of London Are a New Way to See the World,astrange,http://www.wired.com/2015/04/laser-scans-london-new-way-see-world/
37,Show HN: Corrello – Dashboards and Reports for Trello,robinwarren,http://getcorrello.com/
236,The Woman Who Ate Chernobyl's Apples,jonbaer,http://www.atlasobscura.com/articles/the-woman-who-ate-chernobyl-s-apples
34,Implementing a Clojure Ns-Browser in Light Table with React,ingve,http://rundis.github.io/blog/2015/lt_react.html
57,Europe’s Plan to Compete with Silicon Valley,forrest_t,http://blogs.wsj.com/digits/2015/04/22/europes-plan-to-compete-with-silicon-valley/?mod=ST1
40,Early Japanese Animations: The Origins of Anime (1917-1931),jonbaer,http://www.openculture.com/2014/06/early-japanese-animations-the-origins-of-anime-1917-1931.html
27,Atom 20: The Game That Inspired Oregon Trail,empressplay,http://www.platypuscomix.net/applepalooza/atom.html
83,The Architecture of Open Source Applications,ryanatallah,http://aosabook.org/en/index.html
258,Prime Minister of Singapore Coded Sudoku Solver in C++,doppp,http://www.pmo.gov.sg/mediacentre/transcript-speech-prime-minister-lee-hsien-loong-founders-forum-smart-nation-singapore
558,Call Me Maybe: MongoDB Stale Reads,llambda,https://aphyr.com/posts/322-call-me-maybe-mongodb-stale-reads
26,WebGL Realistic Earth with Carl Sagan quote,insider03,http://earth.plus360degrees.com/
52,Do Accounting in Clojure and Datomic,moomin,https://github.com/juxt/juxt-accounting
29,The French School Where Panama Canal Pilots Train in Cute Little Ships (2014),samclemens,http://www.wired.com/2014/11/panama-canal-pilot-training/
86,This machine catches stingrays: Pwnie Express demos cellular threat detector,gregcohn,http://arstechnica.com/information-technology/2015/04/this-machine-catches-stingrays-pwnie-express-demos-cellular-threat-detector/
71,Why American Workers Without Much Education Are Being Hammered,jacinda,http://www.nytimes.com/2015/04/22/upshot/why-workers-without-much-education-are-being-hammered.html
11,Dennis Ritchie official webpage deleted by Alcatel-Lucent(/Nokia),StephenFalken,http://cm.bell-labs.com/cm/cs/who/dmr/index.html
88,Program Your Finances: Command-Line Accounting,edward,https://www.petekeen.net/keeping-finances-with-ledger
23,Atlas of New York Tree Species,bayonetz,http://www.citylab.com/design/2015/04/a-gorgeous-atlas-of-new-york-tree-species/390456/
5,Contributing back to the security community,jgrahamc,https://blog.cloudflare.com/contributing-back-to-the-security-community/?
389,Elevator.js,ozh,http://tholman.com/elevator.js/
5,Android 0-day vulnerability – Drive by download,Usu,http://seclists.org/fulldisclosure/2015/Apr/77
1,Mixpanel is looking for a lead iOS engineer,suhail,https://boards.greenhouse.io/mixpanel/jobs/25226#.VTZ4Ya1Viko
52,Deploying v0.11 Phoenix application to Heroku – My first ever blog post,sbambey,http://www.simonbambey.com/phoenix/2015/04/16/deploying-v-0-11-0-phoenix-application-to-heroku/
339,NASA data API,bambax,https://data.nasa.gov/developer
24,Stewart Brand: Rethinking Extinction,benbreen,http://aeon.co/magazine/science/why-extinction-is-not-the-problem/
38,The Cray 2 Super Computer (1985) [pdf],ChuckMcM,http://archive.computerhistory.org/resources/text/Cray/Cray.Cray2.1985.102646185.pdf
41,A Diet Might Cut the Risk of Developing Alzheimer’s,arikrak,http://www.wsj.com/articles/a-diet-might-cut-the-risk-of-developing-alzheimers-1429569168?mod=trending_now_1
301,C-51 will undermine Canada’s businesses: Open letter from 60 business leaders,zawaideh,http://news.nationalpost.com/full-comment/how-c-51-will-undermine-canadas-business-climate-an-open-letter-from-60-canadian-business-leaders
13,Clang by Example: Detecting Unused Functions,msemenistyi,http://binary-studio.com/2014/09/02/detecting-unused-functions/
258,Automate the Boring Stuff with Python,adamnemecek,http://automatetheboringstuff.com/
32,Polynomial-Time Hierarchy Is Infinite Under a Random Oracle,2510c39011c5,http://blog.computationalcomplexity.org/2015/04/ph-infinite-under-random-oracle.html
195,Supreme Court Rules Extending Traffic Stop for Dog Sniff Unconstitutional [pdf],dmitrygr,http://www.supremecourt.gov/opinions/14pdf/13-9972_p8k0.pdf
9,JILA Strontium Atomic Clock Sets New Records,femto,http://www.nist.gov/pml/div689/20150421_strontium_clock.cfm
3,A clever comment style,ingve,https://akrzemi1.wordpress.com/2015/04/22/a-clever-comment-style/
3,Teens Social Media and Technology Overview 2015,pmcpinto,http://www.pewinternet.org/2015/04/09/teens-social-media-technology-2015/
4,Ask HN: ROI of Online Data Science Certificate vs. In Person,jklein11,
22,TSA Agents Outwitted by Cory Doctorow's Unlocked 'TSA-Safe' Suitcase,DiabloD3,https://www.techdirt.com/articles/20150414/10471430654/tsa-agents-outwitted-cory-doctorows-unlocked-tsa-safe-suitcase.shtml
57,Tesla Motors to Unveil Home and Utility Batteries April 30,adventured,http://www.bloomberg.com/news/articles/2015-04-21/tesla-motors-to-unveil-home-and-utility-batteries-april-30
3,How to crash any iPhone or iPad within WiFi range,infosecbuzz,http://www.tripwire.com/state-of-security/security-data-protection/crash-iphone-wifi/#.VTe7p7iHFCQ.hackernews
1,7 Cups of Tea (YC S13) Is Hiring a Full Stack Engineer,7cupsoftea,
27,Why interval arithmetic is so useful (2007) [pdf],maho,http://subs.emis.de/LNI/Seminar/Seminar07/148.pdf
53,Show HN: Density – The Heartbeat of a City,jordanmessina,https://itunes.apple.com/us/app/density-heartbeat-city/id955990160
50,UK trader in fraud arrest over US 'flash crash',goodcanadian,http://www.bbc.com/news/business-32406056
230,Keywhiz: Square's system for distributing and managing secrets,bascule,https://square.github.io/keywhiz/
5,Trader Arrested in Manipulation That Contributed to 2010 ‘Flash Crash’,dnetesn,http://www.nytimes.com/2015/04/22/business/dealbook/trader-in-britain-arrested-on-charges-of-manipulation-that-led-to-2010-flash-crash.html?ref=technology&_r=0
52,Egg.js – A Simple Way to Add Easter Eggs to Your Site,mikeflynn,http://thatmikeflynn.com/egg.js/
109,Seattle Police Will Hire Programmer and Prolific Records Requester Tim Clemans,deegles,http://www.thestranger.com/blogs/slog/2015/04/20/22079865/seattle-police-will-hire-programmer-and-prolific-records-requester-tim-clemans#
10,Before the Demo Scene: The Minskytron and Other Early Graphic Demos,masswerk,http://www.masswerk.at/minskytron/
39,Show HN: Made my own date picker for AngularJS,mobinni,https://github.com/mobinni/material-date-picker
193,If 1+x is 1 how much is 1-x?,gus_massa,https://gus-massa.blogspot.com/2015/04/if-1x-is-1-how-much-is-1-x.html
7,Is Synesthesia a Brain Disorder?,DiabloD3,http://blogs.discovermagazine.com/neuroskeptic/2015/04/21/is-synesthesia-a-brain-disorder/
47,Getting started with LXD – the container lightervisor,onestone,https://www.stgraber.org/2015/04/21/lxd-getting-started/
