ID,KARMA,CREATED,SUBMISSIONS
0x0,5700,1288173577,1440
0xdeadbeefbabe,599,1368460202,485
13,374,1412355397,171
2510c39011c5,1390,1358217145,132
27182818284,1585,1215374975,1142
300bps,4667,1367865785,976
31reasons,1275,1346526443,594
3pt14159,6442,1224607489,1646
4ad,2724,1312476682,884
51Cards,3581,1271459779,601
54mf,488,1315831820,228
616c,1360,1355060664,553
67726e,1894,1345088543,376
72deluxe,776,1343998480,1026
7952,757,1304796090,718
88e282102ae2e5b,38,1406066804,22
8ig8,2268,1276971819,581
AJ007,3719,1294341645,877
AYBABTME,1471,1336649080,519
AceJohnny2,1970,1316559292,461
AdmiralAsshat,358,1381167698,137
Afton,612,1187891889,127
Aissen,2727,1294178865,327
Akkuma,19,1399658231,26
Aldo_MX,852,1363402871,409
Alex3917,16967,1172270676,5393
Aloha,1557,1314502803,604
Alphasite_,217,1354313715,192
AndrewDucker,17955,1228825147,2198
AngrySkillzz,320,1329074541,111
Animats,6509,1410156919,1497
AnthonyMouse,4812,1333120512,2014
Apocryphon,1914,1292377779,1139
ArkyBeagle,332,1365635655,387
Artemis2,775,1378305703,278
Bahamut,1399,1375545968,829
Balgair,997,1366928486,338
Beltiras,299,1338392349,169
Bill_Dimm,566,1339442640,173
BinaryIdiot,764,1396543267,288
Bluestrike2,511,1352131534,120
BorisMelnik,477,1383980613,503
BuckRogers,152,1373343538,124
Bud,4380,1275006986,810
BuildTheRobots,333,1373367941,166
CJefferson,3702,1276873354,882
CMCDragonkai,268,1349165340,91
CPLX,703,1396650112,159
CamperBob2,5157,1336344732,2425
CapitalistCartr,7304,1254623962,1026
CaveTech,824,1311731323,266
ChikkaChiChi,1971,1309204622,862
Chinjut,648,1403545365,203
ChrisGaudreau,238,1395367709,82
ChrisNorstrom,4286,1298300901,1032
ChuckMcM,42521,1286399595,8928
Coding_Cat,85,1413033817,30
ColinWright,76102,1260808770,9943
Confusion,7162,1237877343,2270
Crito,7493,1371720286,2384
Cthulhu_,1869,1347806842,1074
CurtMonash,804,1330164126,379
CyberDildonics,245,1413726448,179
CyberShadow,256,1245584036,82
DaFranker,160,1346165870,67
DanAndersen,413,1385140757,121
DanBC,27166,1316712157,11674
Ded7xSEoPKYNsDd,76,1410701168,59
DenisM,5757,1208724375,2535
DennisP,3369,1190414133,1582
Derbasti,2375,1242833113,914
DevX101,4892,1285537290,562
DiabloD3,13018,1284316408,2345
DigitalSea,4427,1332031567,1521
Doctor_Fegg,634,1368437125,202
DonHopkins,407,1397409739,435
Dylan16807,5288,1265294771,3903
EGreg,3359,1206622687,2425
EliRivers,2515,1264112211,1080
Encosia,2768,1226887133,692
EpicEng,1367,1372276874,811
Eric_WVGG,256,1382532791,98
Estragon,3787,1244331682,1486
EugeneOZ,299,1332362658,291
EvenThisAcronym,48,1393948462,27
Everhusk,21,1411494271,39
ExpiredLink,1194,1313415452,899
FLUX-YOU,442,1372005193,247
Figs,325,1203311651,157
FireBeyond,2197,1308894996,1061
FlailFast,271,1328032030,68
Flenser,596,1236638356,462
ForHackernews,6070,1382022801,1210
