ID,KARMA,CREATED,SUBMISSIONS
0x0,6784,1288173577,1740
0x006A,722,1322658652,187
0xdeadbeefbabe,716,1368460202,811
2muchcoffeeman,663,1293187025,466
3pt14159,6977,1224607489,1845
4ad,3070,1312476682,1039
72deluxe,1122,1343998480,1304
7952,1020,1304796090,844
8_hours_ago,343,1380157068,98
8ig8,2370,1276971819,619
AJ007,3897,1294341645,954
AYBABTME,1784,1336649080,596
Aardwolf,1533,1347787789,839
AceJohnny2,2379,1316559292,571
AdmiralAsshat,1507,1381167698,337
AdrianRossouw,979,1323209286,552
Afforess,2287,1358977044,400
Aissen,2980,1294178865,398
Al-Khwarizmi,419,1353776830,149
Alex3917,17934,1172270676,5611
Aloha,2232,1314502803,753
Already__Taken,701,1352681940,410
Alupis,2397,1400030400,1575
AngrySkillzz,470,1329074541,153
Animats,14277,1410156919,3049
AnthonyMouse,5173,1333120512,2204
Apocryphon,2179,1292377779,1284
Artemis2,1347,1378305703,454
Avshalom,2407,1232388989,889
AznHisoka,2446,1207186666,2080
BCM43,1694,1253831462,320
Bahamut,1719,1375545968,1013
Balgair,1327,1366928486,487
BinaryIdiot,2445,1396543267,877
BorisMelnik,614,1383980613,671
BrianEatWorld,289,1339622078,174
BruceM,3492,1323610407,244
Bud,5149,1275006986,980
CJefferson,3868,1276873354,942
Cakez0r,393,1337548320,206
CamperBob2,5605,1336344732,2860
Canada,676,1306686335,288
CapitalistCartr,8791,1254623962,1209
CaptainZapp,2626,1253616726,545
ChuckMcM,48083,1286399595,10080
Coding_Cat,270,1413033817,89
ColinWright,81458,1260808770,11001
Confusion,7358,1237877343,2388
CrLf,1196,1241098042,327
Crito,7899,1371720286,2590
Cshelton,468,1412278994,156
Cthulhu_,2434,1347806842,1314
CyberDildonics,743,1413726448,577
DCoder,456,1257147793,204
Daishiman,2494,1249310732,753
DanBC,33283,1316712157,14621
DasIch,1806,1303054443,603
Ded7xSEoPKYNsDd,140,1410701168,100
DennisP,4067,1190414133,1882
DiabloD3,18721,1284316408,3167
DigitalJack,1860,1341055235,763
DominikR,1380,1333386019,469
DonHopkins,677,1397409739,713
Dylan16807,6315,1265294771,4691
EGreg,3503,1206622687,2665
Eiriksmal,126,1406319552,107
EliRivers,2894,1264112211,1384
Eric_WVGG,564,1382532791,220
Estragon,3873,1244331682,1539
EvanAnderson,1049,1329839642,318
FLUX-YOU,545,1372005193,313
Fastidious,231,1407101373,192
FiatLuxDave,185,1406208116,94
FireBeyond,2716,1308894996,1328
Fizzadar,352,1326243057,159
Flenser,706,1236638356,512
Florin_Andrei,2972,1289524417,1419
FrankenPC,579,1369061471,275
Fuzzwah,1164,1302236022,568
GFK_of_xmaspast,1910,1387519891,1736
GFischer,3101,1262195053,2288
Garbage,29797,1262237108,3766
Geee,2566,1275351477,855
GhotiFish,1841,1359837568,1110
GlennS,245,1304589914,145
