ID,KARMA,CREATED,SUBMISSIONS
0x0,6581,1288173577,1693
0xdeadbeefbabe,701,1368460202,789
2muchcoffeeman,624,1293187025,453
300bps,4879,1367865785,1035
3pt14159,6942,1224607489,1826
4ad,3037,1312476682,996
4lejandrito,15,1413391784,11
51Cards,4017,1271459779,661
67726e,2091,1345088543,437
7952,978,1304796090,823
7Figures2Commas,2702,1365188378,1040
88e282102ae2e5b,630,1406066804,103
8_hours_ago,341,1380157068,96
AJ007,3823,1294341645,932
AdmiralAsshat,1104,1381167698,274
Afforess,2191,1358977044,389
Afton,653,1187891889,149
AhtiK,1597,1255448392,282
Akkuma,174,1399658231,67
Al-Khwarizmi,401,1353776830,144
Aldo_MX,1036,1363402871,510
Aloha,2216,1314502803,745
Alphasite_,297,1354313715,245
Alupis,2202,1400030400,1484
Amezarak,1056,1387591199,360
AngrySkillzz,427,1329074541,139
Animats,12513,1410156919,2716
Ankaios,139,1346818320,69
Apocryphon,2088,1292377779,1248
ArkyBeagle,587,1365635655,604
Arnt,336,1310017182,207
Artemis2,1322,1378305703,436
Audiophilip,1186,1359219791,147
Avshalom,2215,1232388989,839
Bahamut,1700,1375545968,996
Beltiras,454,1338392349,239
BigChiefSmokem,193,1330841012,123
BinaryIdiot,2121,1396543267,774
Bluestrike2,609,1352131534,151
BoppreH,1906,1268791243,592
BostonEnginerd,88,1380896704,45
Bud,4818,1275006986,891
BuildTheRobots,525,1373367941,227
CJefferson,3838,1276873354,933
CPLX,2198,1396650112,370
Cakez0r,342,1337548320,190
CamperBob2,5487,1336344732,2757
CaptainZapp,2588,1253616726,537
ChuckMcM,47154,1286399595,9830
Cogito,776,1335249177,269
ColinWright,80459,1260808770,10842
Cshelton,391,1412278994,131
CyberDildonics,624,1413726448,495
DINKDINK,150,1401391683,105
Daishiman,2438,1249310732,729
DanBC,31738,1316712157,13968
DanielBMarkham,36862,1188438568,6645
DasIch,1680,1303054443,549
DenisM,6161,1208724375,2617
Detrus,816,1270921099,545
DiabloD3,17792,1284316408,2998
DominikR,1242,1333386019,436
DonHopkins,632,1397409739,674
Dylan16807,6150,1265294771,4534
EGreg,3500,1206622687,2626
Ecco,313,1235651373,87
Encosia,2908,1226887133,749
Eric_WVGG,488,1382532791,190
ErikRogneby,452,1309890037,340
Estragon,3821,1244331682,1514
EvanAnderson,1016,1329839642,299
Figs,448,1203311651,174
FireBeyond,2557,1308894996,1274
Flenser,701,1236638356,505
Florin_Andrei,2872,1289524417,1371
ForHackernews,6927,1382022801,1508
FrankenPC,560,1369061471,265
FreakyT,1243,1370046750,164
Fuxy,1259,1351274217,679
GFK_of_xmaspast,1852,1387519891,1619
GFischer,3011,1262195053,2210
GhotiFish,1809,1359837568,1088
Gonzih,380,1316250376,175
Gracana,1174,1388332258,520
Gravityloss,1495,1307024756,917
GuiA,12290,1318288810,1680
Gustomaximus,758,1308653730,523
HelloMcFly,703,1340734616,284
HeyLaughingBoy,3272,1206375574,2046
Houshalter,3162,1345660810,2446
Htsthbjig,1197,1398678818,390
ISL,4411,1348260249,1160
Igglyboo,1684,1392845652,871
IgorPartola,8557,1258663242,2894
IkmoIkmo,2039,1407058090,761
InclinedPlane,27044,1253657907,7156
Intermernet,965,1326332115,689
IshKebab,697,1408792453,273
IvyMike,4052,1236709928,826
JTon,495,1329620600,245
J_Darnley,308,1315985616,390
JabavuAdams,4488,1214573606,1579
JacobAldridge,10550,1207181253,2229
Jedd,377,1347382323,174
Jemaclus,1451,1337900251,460
JoachimSchipper,5768,1254347939,2474
JoeAltmaier,8697,1255899679,7423
Jonanin,625,1330984207,61
Jonhoo,856,1324077048,73
JonnieCache,15784,1284370891,3696
JoshGlazebrook,1136,1363069013,173
JoshTriplett,13403,1264446488,3584
JshWright,4151,1237216070,1111
Jtsummers,2816,1254839344,1173
JulianMorrison,5146,1189176257,1763
JumpCrisscross,14854,1306841888,3150
JustSomeNobody,1395,1398972239,607
Jweb_Guru,578,1396048617,306
Karunamon,10205,1302558072,3792
Kiro,3214,1328401906,2262
Kluny,858,1277221771,559
KnightHawk3,67,1366526563,54
Lazare,3470,1324247422,585
LeoPanthera,612,1398962838,217
Leszek,360,1335992709,123
Libertatea,34720,1352069359,2272
LordKano,852,1361827931,326
Luc,4220,1205265313,1120
LukeB_UK,2725,1377686794,375
LunaSea,206,1357592407,198
MAGZine,536,1373493421,233
MBCook,4013,1324744720,1165
MBlume,2181,1264731094,423
MadManE,165,1317222966,130
Malic,144,1267118117,68
Meekro,245,1367994898,88
MereInterest,684,1351175323,190
MichaelApproved,4551,1233357318,1508
MichaelGG,11148,1266705139,4855
Mikeb85,3002,1366939411,1372
Mithaldu,4877,1253970007,1484
MrBra,752,1356578768,745
MrJagil,1103,1271630619,390
NDizzle,695,1321285527,305
Natsu,7156,1274689291,3083
NhanH,1241,1360888947,515
NoMoreNicksLeft,485,1399066270,469
Ntrails,947,1345135668,477
Nursie,7238,1340604118,2970
Omniusaspirer,328,1395070239,167
PankajGhosh,471,1282946484,129
PaulAJ,281,1225299518,87
Paul_S,941,1333530771,411
PavlovsCat,2842,1359970684,1483
Perdition,343,1392728719,187
Periodic,1929,1233356479,684
PeterWhittaker,958,1240833731,629
PhantomGremlin,1302,1368601809,1017
PhasmaFelis,5055,1373349115,1644
PuercoPop,575,1333296720,200
Pxtl,6083,1365775470,2028
PythonicAlpha,1190,1383324108,802
Quequau,205,1319621712,115
RIMR,285,1407363591,94
RankingMember,566,1382721776,308
Raphael,2682,1202528454,1499
Raphmedia,1302,1372270872,603
Redoubts,256,1387589662,100
Retric,12596,1190391118,7491
RevRal,1232,1255386564,554
RexRollman,4095,1278673131,1531
RickHull,1717,1284140510,434
Robadob,278,1363910680,160
RoboTeddy,1024,1232501549,161
RockyMcNuts,3504,1274575004,653
RogerL,2380,1370804549,711
RyJones,984,1324317760,410
S4M,2655,1310761128,1072
SEJeff,1816,1325788048,942
SG-,1109,1340868113,322
S_A_P,1293,1265310951,510
SamReidHughes,1719,1186242958,1329
SandB0x,11702,1255800459,1002
Sanddancer,2805,1320827045,995
SchizoDuckie,1122,1331628055,423
ScottBurson,4992,1283220040,1958
SeanLuke,2064,1250974512,703
Shivetya,6071,1317901227,2220
