ID,KARMA,CREATED,SUBMISSIONS
13,206,1412355397,101
2muchcoffeeman,467,1293187025,388
72deluxe,559,1343998480,739
7952,718,1304796090,670
88e282102ae2e5b,18,1406066804,14
ANTSANTS,2327,1346073937,628
Aardwolf,1348,1347787789,721
AceJohnny2,1297,1316559292,331
Aissen,2650,1294178865,282
Aldo_MX,659,1363402871,335
Already__Taken,405,1352681940,264
Alupis,1225,1400030400,1027
AlyssaRowan,838,1401661586,368
Amezarak,421,1387591199,191
Animats,3661,1410156919,908
Artemis2,581,1378305703,241
BSousa,672,1238338475,319
Bill_Dimm,551,1339442640,163
BorisMelnik,390,1383980613,413
BrianEatWorld,224,1339622078,143
CalRobert,551,1380889315,300
CamperBob2,5034,1336344732,2251
CapitalistCartr,4359,1254623962,826
Carrok,77,1310230053,24
Chinjut,209,1403545365,132
Chirael,244,1263854511,70
CmonDev,1276,1374664896,1477
Coding_Cat,40,1413033817,13
Confusion,7116,1237877343,2248
Crito,6855,1371720286,2118
DanBC,25485,1316712157,10764
DanielBMarkham,35997,1188438568,6312
Danieru,2309,1328424279,490
DasIch,1304,1303054443,390
DenisM,5484,1208724375,2484
DennisP,2995,1190414133,1455
DigitalJack,1797,1341055235,714
DigitalSea,4156,1332031567,1445
DonHopkins,229,1397409739,289
Dylan16807,4632,1265294771,3406
ExpiredLink,1138,1313415452,783
FLUX-YOU,247,1372005193,195
ForHackernews,5086,1382022801,903
Fuxy,926,1351274217,615
Fuzzwah,1111,1302236022,538
GFischer,2756,1262195053,2024
Gracana,907,1388332258,398
GrantS,457,1294317280,120
GuiA,10710,1318288810,1494
Gustomaximus,458,1308653730,335
HNaTTY,87,1348511916,67
Hello71,266,1348526267,172
Houshalter,2398,1345660810,2036
Htsthbjig,559,1398678818,214
IgorPartola,7432,1258663242,2444
IkmoIkmo,517,1407058090,227
Intermernet,592,1326332115,454
JacobAldridge,9678,1207181253,2028
JadeNB,660,1263096729,635
JeremyNT,124,1363922656,64
JetSpiegel,597,1383615530,653
JoeAltmaier,6178,1255899679,5413
Joky,35,1413520640,32
JonnieCache,14797,1284370891,3422
JosephRedfern,309,1320248440,181
JoshTriplett,8918,1264446488,2338
Kalium,368,1298576149,292
Karunamon,7898,1302558072,3077
Koahku,9,1398017111,9
LLWM,25,1411139451,119
Libertatea,29998,1352069359,2030
Magi604,46,1388043627,15
Mahn,774,1348930840,391
Maken,43,1406945627,39
MaysonL,11562,1200946696,3154
McKayDavis,27,1403560318,12
MichaelGG,7292,1266705139,3087
Mithaldu,3140,1253970007,909
Morgawr,3166,1381344351,252
MrBra,297,1356578768,491
MrBuddyCasino,1104,1321829444,430
MrDom,82,1409929072,102
Nekorosu,93,1364922666,84
NovaS1X,73,1367175895,46
ObviousScience,521,1406368550,216
Patrick_Devine,620,1371957753,336
Paul_S,672,1333530771,289
PeterisP,3437,1314867565,1752
PhasmaFelis,3929,1373349115,1094
Pxtl,5599,1365775470,1881
