SCORE,TITLE,BY,URL
60,How GPUs Work,luu,http://www.cs.virginia.edu/~gfx/papers/paper.php?paper_id=59
53,Coq: The world’s best macro assembler? [pdf],dezgeg,http://research.microsoft.com/en-us/um/people/nick/coqasm.pdf
33,Identifying Autism from Neural Representations of Social Interactions,WhitneyLand,http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0113879
63,Effectively Managing Memory at Gmail Scale,geobourazanas,http://www.html5rocks.com/en/tutorials/memory/effectivemanagement/
127,France Says It Will Ban Uber’s Low-Cost Service in New Year,MaxQuentero,http://www.nytimes.com/2014/12/16/business/international/france-says-it-will-ban-ubers-low-cost-service-in-new-year.html?_r=0
99,IBM Design Language,paulojreis,http://www.ibm.com/design/language/
369,Hyphen Hate? When Amazon went to war against punctuation,Jare,https://graemereynolds.wordpress.com/2014/12/14/hyphen-hate-when-amazon-went-to-war-against-punctuation/
129,Use your iDevice as an extra display for your Mac,bauerpl,http://www.duetdisplay.com
146,Pinboard's New Pricing Policy,hboon,https://blog.pinboard.in/2014/11/new_pricing_policy/
90,Air Fares 101 – Why do fares change all the time?,ZeljkoS,http://www.cheapair.com/blog/travel-tips/air-fares-101-why-do-fares-change-all-the-time/
15,A Wave of P.R. Data,samclemens,http://www.niemanlab.org/2014/12/a-wave-of-p-r-data/
77,My Previous Startup Accelerator Is Bullying Me and Threatening Me,ramigb,http://palestinianstartup.blogspot.com/2014/12/my-previous-startup-accelerator-is.html
94,Hipku – encode any IP address as a haiku,gabemart,http://gabrielmartin.net/projects/hipku/
28,Pirate Bay 'copy' goes online after shutdown,davidjest,http://www.bbc.co.uk/news/technology-30477678#newversion
5,Dolphin Progress Report: November 2014,mikexstudios,https://dolphin-emu.org/blog/2014/12/01/dolphin-progress-report-november-2014/
14,National Data Science Bowl,willis77,http://www.datasciencebowl.com/
73,Microsoft lawyer prepares to take on US government,ghosh,http://www.theguardian.com/technology/2014/dec/14/privacy-is-not-dead-microsoft-lawyer-brad-smith-us-government
56,Stroustrup: Five Popular Myths about C++ Part 2,ingve,http://isocpp.org/blog/2014/12/myths-2
64,Google's common Java C++ and Javascript library for phone numbers,carey,https://github.com/googlei18n/libphonenumber
7,The Royal Institution Christmas Lectures: How to Hack Your Home –,neilellis,http://rigb.org/christmas-lectures/sparks-will-fly
225,Programming and Programming Languages,xearl,http://papl.cs.brown.edu/2014/
1227,“Was isolated from 1999 to 2006 with a 486. Built my own late 80s OS”,shalmanese,http://imgur.com/gallery/hRf2trV
45,Making Postgres coding and testing fun,itissid,https://github.com/itissid/pypgTAP
42,A panoramic tour of Factor,otoburb,http://andreaferretti.github.io/factor-tutorial/
125,A New Physics Theory of Life,epenn,http://www.quantamagazine.org/20140122-a-new-physics-theory-of-life/#ixzz3Lw5rbLPe
62,Functional Geometry,g0wda,http://nbviewer.ipython.org/github/shashi/ijulia-notebooks/blob/master/funcgeo/Functional%20Geometry.ipynb
109,MIT 6.858 Computer Systems Security Final Projects,jlrubin,http://css.csail.mit.edu/6.858/2014/projects.html
234,A plane that will be able to fly anywhere in the world within 4 hours,dnetesn,http://www.sciencealert.com/this-plane-will-be-able-to-fly-anywhere-in-the-world-within-4-hours
142,An experimental automatically generated set of AWS clients in Go,bowsky,https://github.com/stripe/aws-go
147,Comparing Rust and C++,skazka16,http://kukuruku.co/hub/rust/comparing-rust-and-cpp
308,My Adventures with “4K” 2160p and Linux,pmoriarty,http://lxer.com/module/newswire/view/200317/
44,Bioinformatics and the joy of Perl6,kamaal,http://perl6advent.wordpress.com/2014/12/15/day-15-bioinformatics-and-the-joy-of-perl6/
26,Sqlpp11 – A type safe SQL template library for C++,paulkoer,https://github.com/rbock/sqlpp11
194,Mochi – Dynamically-typed language for functional and actor-style programming,harel,https://github.com/i2y/mochi
220,The drug revolution that no one can stop,r721,https://medium.com/matter-archive/the-drug-revolution-that-no-one-can-stop-19f753fb15e0
71,In Wisconsin a Decade-Old Police Shooting Leads to New Law,philip1209,http://www.npr.org/2014/12/13/370592433/in-wisconsin-a-decade-old-police-shooting-leads-to-new-law?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=2040
6,Push Notifications for web sites in Chrome,kinlan,https://gauntface.com/blog/2014/12/15/push-notifications-service-worker
7,Guarantee Authentication via Haskell's Type System,waffle_ss,http://bendyworks.com/authentication-via-haskell/
67,The audacious rescue plan that might have saved space shuttle Columbia,raphaelj,http://arstechnica.com/science/2014/02/the-audacious-rescue-plan-that-might-have-saved-space-shuttle-columbia/1/
110,The Story of Apollo 17 and Why We Never Went Back to the Moon,dnetesn,http://io9.com/the-real-story-of-apollo-17-and-why-we-never-went-ba-1670503448?curator=MediaREDEF
4,Skype's amazing live translator going live today,shekhar101,http://techcrunch.com/2014/12/15/skype-translator-preview-going-live-today/
3,Needless Crunchtime- run or rough it out?,aretx,
83,Advanced programming languages (2009),swah,http://matt.might.net/articles/best-programming-languages/
66,Why buffered writes are sometimes stalled,sciurus,http://yoshinorimatsunobu.blogspot.com/2014/03/why-buffered-writes-are-sometimes.html
