SCORE,TITLE,BY,URL
58,VNC Roulette,dewey,https://srsly.de
33,It’s Not Too Late for Uber to Avoid Stupid Patent of the Month,CapitalistCartr,https://www.eff.org/deeplinks/2014/12/spirit-holidays-its-not-too-late-uber-avoid-stupid-patent-month
41,Nim Programming Language Tutorial,j-b,http://nim-lang.org/tut1.html
28,An Extortionist Has Been Making Life Hell for Bitcoin’s Earliest Adopters,chollida1,http://www.wired.com/2014/12/finney-swat/
40,Some gripes about nacl,zdw,http://www.tedunangst.com/flak/post/some-gripes-about-nacl
25,Crowfunding is too expensive – The online cartel everybody should know about,shawnee_,http://ink.hackeress.com/2014/12/crowdfunding-is-too-expensive-payments.html
93,If you're using YYYY in your JVM service or %G in anything – fix it now,pinaceae,
90,Politician's fingerprint 'cloned from photos' by hacker,Libertatea,http://www.bbc.com/news/technology-30623611
13,The Weirdness of 50s Bomb Shelters,wglb,http://allday.com/post/1192-the-weirdness-of-50s-bomb-shelters
15,Software engineers should write,shbhrsaha,http://www.shubhro.com/2014/12/27/software-engineers-should-write/
155,Nim (formerly Nimrod) 0.10.2 released,def-,http://nim-lang.org/news.html#Z2014-12-29-version-0-10-2-released
164,China blocks access to Gmail,brandonheato,http://www.reuters.com/article/2014/12/29/google-china-idUSL3N0UD21W20141229
84,Julia Is Awesome but I'm Not Sure It's for Me,mfsch,http://danluu.com/julialang/
77,OpenELEC 5.0,forlorn,http://openelec.tv/news/22-releases/153-openelec-5-0-released
106,Classic NES Series Anti-Emulation Measures,jpfau,https://endrift.com/mgba/2014/12/28/classic-nes/
40,Revitalise your CV Beautiful simple resume editing tool,lecss,http://cvtalize.com
51,Show HN: My weekly newsletter about LLVM/Clang has been running for one year,asb,http://llvmweekly.org/issue/52
108,Who Is Watching You?,r0h1n,https://medium.com/backchannel/who-is-watching-you-7296eeb036c1
65,The Implications of Facebook Indexing a Trillion Posts,testrun,http://techcrunch.com/2014/12/28/mining-the-hive-mind/
534,Inside the NSA's War on Internet Security,FabianBeiner,http://www.spiegel.de/international/germany/inside-the-nsa-s-war-on-internet-security-a-1010361.html
92,Show HN: New HackerNews web client,antouank,http://hack.ernews.info/
9,Fact Checking in the Startup World,Ataub24,http://alexstechthoughts.tumblr.com/post/106513520281/fact-checking-in-the-startup-world
41,Xiaomi raises $1.1B on a $45B valuation,moritzplassnig,https://www.facebook.com/permalink.php?story_fbid=621872077939179&id=454663297993392
55,Curated List of Common Lisp frameworks libraries and other shiny stuff,StylifyYourBlog,https://github.com/kozross/awesome-cl
48,Symbols in ECMAScript 6,Raphael,http://www.2ality.com/2014/12/es6-symbols.html
200,The Benefits of Being Cold,prostoalex,http://www.theatlantic.com/magazine/archive/2015/01/does-global-warming-make-me-look-fat/383509/?single_page=true
280,MozJPEG 3.0,ssttoo,http://calendar.perfplanet.com/2014/mozjpeg-3-0/
286,List of Computer Science Courses,denismars,https://github.com/prakhar1989/awesome-courses/blob/master/README.md
311,Neat Algorithms: Paxos,hbrundage,http://harry.me/blog/2014/12/27/neat-algorithms-paxos/?hn=1
147,Copy protection scheme that was used for Dungeon Master on Atari ST and Amiga,bigbugbag,http://dmweb.free.fr/?q=node/210
1,Heap is hiring engineers to build a new approach to analytics,matm,https://heapanalytics.com/jobs
45,Pax Mongolica,Thevet,http://en.wikipedia.org/wiki/Pax_Mongolica
62,Gun Trouble,smacktoward,http://www.theatlantic.com/magazine/archive/2015/01/gun-trouble/383508/?single_page=true
168,From Gongkai to Open Source,kentlyons,http://www.bunniestudios.com/blog/?p=4297
20,A philosopher a mathematician and a student walk into a bar,ColinWright,http://www.voxy.co.nz/national/philosopher-mathematician-and-student-walk-bar%E2%80%A6/5/211043
177,That Debt from 1720? Britain’s Payment Is Coming,benbreen,http://www.nytimes.com/2014/12/28/world/that-debt-from-1720-britains-payment-is-coming.html
5,Ask HN: Recommendations for a VPN provider?,chabeligian,
22,A First Guile Script,pmoriarty,http://logicgrimoire.wordpress.com/2012/08/25/a-first-guile-script/
136,My OpenBSD Story,wmat,http://blather.michaelwlucas.com/archives/605
73,Introduction to Microcontrollers (2007) [pdf],cinquemb,http://ti.tuwien.ac.at/ecs/teaching/courses/mclu/theory-material/Microcontroller.pdf
74,The New Computer Chess World Champion,bdr,http://rjlipton.wordpress.com/2014/12/28/the-new-chess-world-champion/
154,Things which aren't magic – Flask and app.route,StylifyYourBlog,http://ains.co/blog/things-which-arent-magic-flask-part-1.html
14,Show HN: CAP spots oddities in your log data,tuomosipola,http://capdatatechnologies.com/
125,The World of Linux System Calls,nkurz,http://sysdigcloud.com/fascinating-world-linux-system-calls/
4,A Six-Figure Side Project,trg2,http://www.clickminded.com/six-figure-side-project/
221,Chrome DevTools outside of the browser,gidea,https://kenneth.io/blog/2014/12/28/taking-chrome-devtools-outside-the-browser/
155,Virtually all TV comedies from Seinfeld to South Park follow a simple formula,samclemens,http://www.theatlantic.com/entertainment/archive/2014/12/cracking-the-sitcom-code/384068/?single_page=true
147,Save Create and Run Your Own Pirate Bay,jacquesm,http://openbay.isohunt.to
11,How the FBI Coordinated the Crackdown on Occupy – Naomi Wolf,jchrisa,http://www.theguardian.com/commentisfree/2012/dec/29/fbi-coordinated-crackdown-occupy
87,A tale of two’s complement,adwn,http://discuss.rust-lang.org/t/a-tale-of-twos-complement/1062
12,On Nerd Entitlement,davidgerard,http://www.newstatesman.com/laurie-penny/on-nerd-entitlement-rebel-alliance-empire
14,CLAP new virtual instrument and effect plugin interface proposal,abique,
8,Quake on an oscilloscope,fcambus,https://www.youtube.com/watch?v=aMli33ornEU
100,“The Great Plate Count Anomaly” that is no more,alexwg,http://schaechter.asmblog.org/schaechter/2014/12/the-great-plate-count-anomaly-that-is-no-more.html#re
114,What is good running technique?,jgrodziski,http://www.runningtechniquebook.com/chapter-4-what-is-good-running-technique/
27,Power and Paranoia in Silicon Valley,clarkm,https://pdf.yt/d/-jQQX6XY9dU0LN4G
10,Barnes-Hut implementation of t-SNE – pull request in Scikit-Learn,astrobiased,https://github.com/scikit-learn/scikit-learn/pull/4025
49,My favorite Erlang program (2013),ciconia,http://joearms.github.io/2013/11/21/My-favorite-erlang-program.html
682,Look no hands,jamesisaac,http://looknohands.me/
41,What can be seen using an IR camera on the ocean,joshandrews,http://ubcsailbot.org/2014/12/28/using-ir-imaging-to-detect-floating-obstacles/
4,The best things and stuff of 2014,untothebreach,http://blog.fogus.me/2014/12/29/the-best-things-and-stuff-of-2014/
7,‘Monster Strike’ Gives Former Social Media Giant Mixi a Second Act,ekianjo,http://www.nytimes.com/2014/12/29/business/international/monster-strike-gives-former-social-media-giant-mixi-a-second-act.html?hp&action=click&pgtype=Homepage&module=mini-moth&region=top-stories-below&WT.nav=top-stories-below
64,How Instacart Built Its On-Demand Grocery Delivery Service,tijs,http://stackshare.io/posts/the-tech-behind-instacarts-grocery-delivery-service
89,It's Almost 2015. Update Your Footer,mikk0j,http://updateyourfooter.com/
10,Scribble: The Racket Documentation Tool,shawndumas,http://docs.racket-lang.org/scribble/
58,Scalatex: Type-safe programmable documents,lihaoyi,https://github.com/lihaoyi/Scalatex
13,Intro to NSA's VPN exploitation process [pdf],dsr12,http://www.spiegel.de/media/media-35515.pdf
44,Thin Servers with Smart Pipes: Designing SoC Accelerators for Memcached (2013),luu,https://research.facebook.com/publications/506574832765691/thin-servers-with-smart-pipes-designing-soc-accelerators-for-memcached/
50,The Synapse Memory Doctrine Threatened?,DiabloD3,http://blogs.discovermagazine.com/neuroskeptic/2014/12/27/synapse-memory-doctrine-threatened/#hntest3
50,Planet Ruby,berkes,http://planetruby.herokuapp.com
11,Show HN: Anadrome an omnidirectional scrabble variant with board editor,aMakerOfThings,http://Anadro.me
50,Exact String Matching Algorithms (1997),luu,http://www-igm.univ-mlv.fr/~lecroq/string/
8,Electric meat (2012),olalonde,http://matt.might.net/articles/electric-meat/
37,NESHLA: High Level 6502/NES Assembler,kevnguy,http://neshla.sourceforge.net/
21,Any Colour Will Do,luu,http://philcalcado.com/2014/05/03/any_colour_will_do.html
8,High-frequency malware communication (2013),sauere,http://fileperms.org/high-frequency-malware-communication.html
1,ClearTax (YC S14) is hiring: Re-imagine personal finance in India,architgupta,http://cleartax.in/meta/careers
727,Adblock Plus is probably the reason Firefox and Chrome are such memory hogs,lelf,http://www.extremetech.com/computing/182428-ironic-iframes-adblock-plus-is-probably-the-reason-firefox-and-chrome-are-such-memory-hogs
12,Retail Therapy: What Mannequins Say About Us,Thevet,http://www.collectorsweekly.com/articles/what-mannequins-say-about-us/
5,How Currency Works Now,logicalgrackle,http://logicalgrackle.com/how-currency-works-now.html
30,Enemy Aliens: The Forgotten History of World War I Internment Camps,Vigier,http://www.laphamsquarterly.org/foreigners/enemy-aliens
46,5200 Days in Space,markmassie,http://www.theatlantic.com/features/archive/2014/12/5200-days-in-space/383510/?single_page=true
103,Ask HN: How do you manage/organize information and knowledge in your life?,ay1n,
83,Psychologists Strike a Blow for Reproducibility (2013),jcr,http://www.nature.com/news/psychologists-strike-a-blow-for-reproducibility-1.14232/
144,What if Finland’s great teachers taught in U.S. schools?,wallflower,http://www.washingtonpost.com/blogs/answer-sheet/wp/2013/05/15/what-if-finlands-great-teachers-taught-in-u-s-schools-not-what-you-think/
66,Distributed Python for the Erlang Ecosystem,rcarmo,https://github.com/lfex/py
72,The X-15 the fastest manned aircraft ever made,jonbaer,http://sploid.gizmodo.com/the-best-photos-of-the-x-15-fastest-manned-aircraft-ev-1675268839
141,Masscan: Scan the entire Internet in under 5 minutes,pmoriarty,https://github.com/robertdavidgraham/masscan
8,Anoncvs (1996),cnst,http://marc.info/?l=freebsd-hackers&m=94346786026588&w=2
5,Angular JavaScript Best Practice,nitishksingh13,http://blog.nitishkumarsingh.com/angular-js-best-practice/
28,What We Talk about When We Talk about Holes,ColinWright,http://blogs.scientificamerican.com/roots-of-unity/2014/12/25/what-is-a-hole/?HN_20141228
3,New Approaches to Free to Play Game Design for Monetization,arthurquerou,http://slideshare.net/FamousAspect/new-approaches-to-f2-p-game-design-game-monetization-lecture-from-gdc-next-14?next_slideshow=1
24,Keeping the Pirates at Bay (2001),minimaxir,http://www.gamasutra.com/view/feature/131439/keeping_the_pirates_at_bay.php?page=1
5,Your Server as a Function (2013) [pdf],dpeck,http://monkey.org/~marius/funsrv.pdf
4,Reflections on Microconsoles,prostoalex,http://techcrunch.com/2014/12/28/alas-poor-microconsole/?ncid=rss&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Techcrunch+%28TechCrunch%29
5,Brian Shirai: I think Ruby is dying,grover_hartmann,
38,Where FP meets OO,stefanobaghino,http://christopherhunt-software.blogspot.com/2014/12/where-fp-meets-oo.html
114,When rational thinking is correlated with intelligence the correlation is modest,lkrubner,http://www.scientificamerican.com/article/rational-and-irrational-thought-the-thinking-that-iq-tests-miss/
4,John Carmack Sees All,j-b,http://fortune.com/2014/12/29/john-carmack-sees-all/
263,Many Android bugs with 500+ stars closed as obsolete on December 25,diafygi,https://code.google.com/p/android/issues/list?can=1&q=status:Obsolete&sort=-stars
