SCORE,TITLE,BY,URL
41,Neat Algorithms: Paxos,hbrundage,http://harry.me/blog/2014/12/27/neat-algorithms-paxos/?hn=1
19,What if Finland’s great teachers taught in U.S. schools?,wallflower,http://www.washingtonpost.com/blogs/answer-sheet/wp/2013/05/15/what-if-finlands-great-teachers-taught-in-u-s-schools-not-what-you-think/
123,Chrome DevTools outside of the browser,gidea,https://kenneth.io/blog/2014/12/28/taking-chrome-devtools-outside-the-browser/
31,“The Great Plate Count Anomaly” that is no more,alexwg,http://schaechter.asmblog.org/schaechter/2014/12/the-great-plate-count-anomaly-that-is-no-more.html#re
503,Look no hands,jamesisaac,http://looknohands.me/
18,Exact String Matching Algorithms (1997),luu,http://www-igm.univ-mlv.fr/~lecroq/string/
44,One Frickin' User Interface for Linux (2003),networked,http://cs.anu.edu.au/~Hugh.Fisher/writing/1fui.html
16,Save Create and Run Your Own Pirate Bay,jacquesm,http://openbay.isohunt.to
21,Gödel's ontological proof,kdavis,http://en.wikipedia.org/wiki/Gödel%27s_ontological_proof
19,5200 Days in Space,markmassie,http://www.theatlantic.com/features/archive/2014/12/5200-days-in-space/383510/?single_page=true
25,Rebrand Stage Fright to Overcome It,SwellJoe,http://www.scientificamerican.com/article/rebrand-stage-fright-to-overcome-it/
4,What We Talk about When We Talk about Holes,ColinWright,http://blogs.scientificamerican.com/roots-of-unity/2014/12/25/what-is-a-hole/?HN_20141228
118,The future of jobs: The onrushing wave,bootload,http://www.economist.com/news/briefing/21594264-previous-technological-innovation-has-always-delivered-more-long-run-employment-not-less
19,What is good running technique?,jgrodziski,http://www.runningtechniquebook.com/chapter-4-what-is-good-running-technique/
97,Interactive Programming in C,luu,http://nullprogram.com/blog/2014/12/23/
10,The Rise of Tech Entrepreneurship in Rwanda,bfischberg,http://venturebeat.com/2014/12/27/rwandan-revival-the-rise-of-tech-entrepreneurship-in-rwanda/
76,Psychologists Strike a Blow for Reproducibility (2013),jcr,http://www.nature.com/news/psychologists-strike-a-blow-for-reproducibility-1.14232/
44,Distributed Python for the Erlang Ecosystem,rcarmo,https://github.com/lfex/py
4,Renewable Energy and Protecting the Grid from Terrorism and Natural Disasters,petrel,http://www.engineering.com/ElectronicsDesign/ElectronicsDesignArticles/ArticleID/9267/Renewable-Energy-and-Protecting-the-Grid-from-Terrorism-and-Natural-Disasters.aspx
62,The X-15 the fastest manned aircraft ever made,jonbaer,http://sploid.gizmodo.com/the-best-photos-of-the-x-15-fastest-manned-aircraft-ev-1675268839
6,Thoughts on the Memory Efficiency of iCab and Programming in the 80s (1999),talos,http://www.icpug.org.uk/national/journals/jnls2000/ej600/art6.htm
43,How many genetic ancestors do you have?,danieltillett,http://burtleburtle.net/bob/future/ancestors.html
9,Hledger – Double-entry accounting from the Unix tools perspective (2012),edward,http://joeyh.name/blog/entry/hledger/
151,How Colonel Sanders Became Father Christmas in Japan,gscott,http://talkingpointsmemo.com/ts/kfc-christmas-in-japan-colonel-sanders-history-12-23-2014
4,A pixel is not a pixel is not a pixel (2010),caffeinewriter,http://www.quirksmode.org/blog/archives/2010/04/a_pixel_is_not.html
1,EasyPost (YC S13) is hiring back-end engineers,jstreebin,https://www.easypost.com/jobs
48,Idris: Type safe printf [video],kenhty,https://www.youtube.com/watch?v=fVBck2Zngjo
279,The Wire in HD,danso,http://davidsimon.com/the-wire-hd-with-videos/
50,Is eating behavior manipulated by the gastrointestinal microbiota?,mparramon,http://onlinelibrary.wiley.com/enhanced/doi/10.1002/bies.201400071/
100,A Primer on Bézier Curves (2013),davidbarker,http://pomax.github.io/bezierinfo/
60,The Slow Death of ‘Do Not Track’,r0h1n,http://nytimes.com/2014/12/27/opinion/the-slow-death-of-do-not-track.html
129,Microservices – Not a free lunch,olalonde,http://highscalability.com/blog/2014/4/8/microservices-not-a-free-lunch.html
42,Neo900 – Crafting the private phone [pdf],nextos,http://neo900.org/stuff/ohsw2014/ohsw2014.pdf
53,Jeff Hawkins: Brains Data and Machine Intelligence [video],superfx,https://www.youtube.com/watch?v=cz-3WDdqbj0
117,SS7: Locate. Track. Manipulate [video],moe,http://streaming.media.ccc.de/relive/6249/
3,Hearing Hadrons and Doing Research by Ear (2013),dnetesn,http://nautil.us/blog/hearing-hadrons-and-doing-research-by-ear
60,Redesiging a Broken Internet: Cory Doctorow [video],getdavidhiggins,https://www.youtube.com/watch?v=_J_9EFGFR-Y
54,How Google Cracked House Number Identification in Street View,nkurz,http://www.technologyreview.com/view/523326/how-google-cracked-house-number-identification-in-street-view/
708,Adblock Plus is probably the reason Firefox and Chrome are such memory hogs,lelf,http://www.extremetech.com/computing/182428-ironic-iframes-adblock-plus-is-probably-the-reason-firefox-and-chrome-are-such-memory-hogs
32,An Introduction to Lock-Free Programming (2012),dpeck,http://preshing.com/20120612/an-introduction-to-lock-free-programming/
152,The Real-time Web: How to Get Millisecond Updates with REST,jwatte,http://engineering.imvu.com/2014/12/27/the-real-time-web-in-rest-services-at-imvu/
133,Masscan: Scan the entire Internet in under 5 minutes,pmoriarty,https://github.com/robertdavidgraham/masscan
56,German Defense Minister's Fingerprint Copied by Chaos Computer Club,sjreese,http://www.dw.de/german-defense-minister-von-der-leyens-fingerprint-copied-by-chaos-computer-club/a-18154832
4,Commodore Clicker: JavaScript C64 emulation clocked by an incremental game,Two9A,http://c64clicker.com/
