SCORE,TITLE,BY,URL
39,How to build a simple image and primary-colour similarity database,teh,https://blog.wearewizards.io/how-to-build-a-simple-imageprimary-colour-similarity-database
5,How a Kids’ Cartoon Created a Racoon Invasion in Japan (2013),dnetesn,http://nautil.us/blog/how-a-kids-cartoon-created-an-real_life-invasive-army
146,Environment Variables Considered Harmful for Your Secrets,pwim,http://movingfast.io/articles/environment-variables-considered-harmful/
27,Design of a vim like text editor,ProfDreamer,http://lists.suckless.org/dev/1409/23497.html
152,My Resume Is Total Fiction,chrisbaglieri,http://www.chrisbaglieri.com/blog/2015/1/1/my-resume-is-fiction
321,Ai Weiwei Is Living in Our Future,dirtyaura,https://medium.com/@hansdezwart/ai-weiwei-is-living-in-our-future-474e5dd15e4f
226,A Dangerous and Costly Photo in Japan,curiously,https://news.vice.com/article/best-of-vice-news-2014-this-may-be-the-most-dangerous-and-most-costly-photo-in-japan
73,Wren: A classy little scripting language,StylifyYourBlog,http://munificent.github.io/wren/index.html
38,There are no projects like side projects,stared,http://crastina.se/theres-no-projects-like-side-projects/
259,Show HN: Snabbt.js – a minimalistic animation library,sBUWK,http://daniel-lundin.github.io/snabbt.js/cards.html
40,Cancer Is More Bad Luck Than Bad Behavior Study Says,svtrent,http://www.bloomberg.com/news/2015-01-02/cancer-largely-due-to-biological-bad-luck-rather-than-behavior.html
111,Terry Gilliam on the death of Hollywood,Alex3917,http://www.salon.com/2014/09/19/terry_gilliam_hollywood_is_just_%E2%80%9Cgray_frightened_people%E2%80%9D_holding_on_for_dear_life/
82,Ask HN: What are some nice electronics courses that blend theory and practice?,thro1237,
415,Microcontrollers Not Allowed – Trolling a college instructor,tekacs,http://ultrakeet.com.au/write-ups/microcontrollers-not-allowed
81,Sonic Pi: Make Music Using Ruby,stevekinney,http://sonic-pi.net/
8,Show HN: MackerNews – Beautiful Readable HN Articles,harisamin,http://mackernews.com
7,Serial Interface Control of Astronomical Telescopes,lelf,http://blog.wolfram.com/2014/12/29/serial-interface-control-of-astronomical-telescopes/
50,iCloud Apple ID Bruteforcer,evandrix,https://github.com/Pr0x13/iDict
219,Rise of the Scientific Programmer,StylifyYourBlog,http://byterot.blogspot.com/2015/01/future-of-programming-rise-of-the-scientific-developer-bigdata-datascience-machine-learning-and-fall-of-the-craftsman.html
355,Thunderstrike – Apple EFI firmware vulnerability,officialjunk,https://trmm.net/Thunderstrike_31c3
141,A new Microsoft browser?,cleverjake,http://www.quirksmode.org/blog/archives/2014/12/a_new_microsoft.html
124,The Software Developer's Sketchbook,gongador,http://prog21.dadgum.com/202.html
31,Functor and Monad in Swift,JSoto,http://www.javiersoto.me/post/106875422394
187,Elasticsearch for Beginners: Indexing Your GMail Inbox,SuperKlaus,https://github.com/oliver006/elasticsearch-gmail
36,Web Freedom Is Seen to Be Growing as a Global Issue in 2015,gk1,http://www.nytimes.com/2015/01/02/business/international/web-freedom-is-seen-to-be-growing-as-a-global-issue-in-2015.html
175,Show HN: A curated list of remote jobs,lukasm,https://github.com/lukasz-madon/awesome-remote-job/
96,Confessions of a Car Salesman (2001),jeremynixon,http://www.edmunds.com/car-buying/confessions-of-a-car-salesman-pg2.html
185,What is going to happen in 2015,kernelv,http://avc.com/2015/01/what-is-going-to-happen/
64,Jupiter Moon Europa's Giant Geysers Are Missing,benbreen,http://www.scientificamerican.com/article/jupiter-moon-europa-s-giant-geysers-are-missing
78,The Anti-Tolkien,pepys,http://www.newyorker.com/books/page-turner/anti-tolkien
60,Scientific Computing on the Erlang VM,sinkasapa,http://blog.lfe.io/tutorials/2015/01/01/1215-scientific-computing-on-the-erlang-vm/
157,Last Call: HTTP2,lazyloop,http://lists.w3.org/Archives/Public/ietf-http-wg/2014OctDec/0982.html
43,Show HN: XCV – cut copy and paste files with bash,busterc,https://github.com/busterc/xcv
4,What I Believe,anatoly,http://www.scottaaronson.com/blog/?p=2119
88,Privoxy – a non-caching web proxy with advanced filtering capabilities,xvirk,http://www.privoxy.org/
10,The NYPD's 'Work Stoppage' Is Surreal,DiabloD3,http://www.rollingstone.com/politics/news/the-nypds-work-stoppage-is-surreal-20141231
26,Corrupted initramfs during boot (2012),yew,http://blog.krill.se/2012/12/06/corrupted-initramfs-during-boot
77,Pattern theory,mutor,http://en.wikipedia.org/wiki/Pattern_theory
66,Something New in Garage Doors,cek,http://www.davintosh.com/2015/01/01/something-new-in-garage-doors/
52,Open-source physics engines (2011),StylifyYourBlog,http://www.ibm.com/developerworks/library/os-physicsengines/
18,Show HN: Makers Year,weitingliu,http://makersyear.com/
261,What is special about Nim?,def-,http://hookrace.net/blog/what-is-special-about-nim/
35,Why Fred Wilson is wrong – files aren’t dead,whyleyc,http://blog.zamzar.com/2015/01/02/why-fred-wilson-is-wrong-files-arent-dead/
220,One day left to help Internet Archive reach its donation goal,striking,https://archive.org/donate/?1
57,The Illustrated GHC [pdf],dons,http://takenobu-hs.github.io/downloads/haskell_ghc_illustrated.pdf
42,Runtime-Compiled C++,luu,https://github.com/RuntimeCompiledCPlusPlus/RuntimeCompiledCPlusPlus
38,Mathematics Teaching No Longer Works,sanderjd,http://devlinsangle.blogspot.com/2015/01/your-fathers-mathematics-teaching-no.html
13,New Questions in Mobile: An Asian Perspective,bleongcw,http://www.bernardleong.com/2014/12/30/new-questions-mobile-asian-perspective/
146,Fraud caused disappearance of 99% of Mt. Gox Bitcoins,jpatokal,http://the-japan-news.com/news/article/0001825662
68,F-35 stealth jet 'will not be able to fire its guns until 2019',protomyth,http://www.telegraph.co.uk/news/worldnews/northamerica/usa/11319455/F-35-stealth-jet-will-not-be-able-to-fire-its-guns-until-2019.html
214,A Magician’s Best Trick: Revealing a Basic Human Bias,anigbrowl,http://www.wsj.com/articles/confirmation-bias-is-a-basic-human-frailty-1420045281?mod=WSJ_article_EditorsPicks_1
41,HP sells Palm trademarks,rcarmo,http://arstechnica.com/gadgets/2014/12/hp-sells-palm-trademarks-brand-could-be-resurrected-with-new-smartphones/
4,Browserify for webpack users,threepointone,https://gist.github.com/substack/68f8d502be42d5cd4942
1,Rickshaw (YC W14) Is Hiring a Logistics Manager,divya,https://gorickshaw.com/jobs
21,On the New Republic,samclemens,http://lareviewofbooks.org/essay/new-republic
48,HomeControl: HomeKit bridge written in Go,brutella,http://selfcoded.com/homecontrol/index.html
113,Ask HN: Should I report my main competitor for PCI Violations?,altron,
47,Proposal for generics over primitives needs a rethink,StylifyYourBlog,http://mail.openjdk.java.net/pipermail/valhalla-dev/2014-December/000474.html
29,A relatively simple fix that could prevent planes from disappearing,joshbaptiste,http://www.washingtonpost.com/posteverything/wp/2014/12/29/the-relatively-simple-fix-that-could-prevent-planes-like-airasia-qz8501-from-disappearing/
202,Ask HN: Who is hiring? (January 2015),whoishiring,
19,Time for the Social Sciences,Thevet,http://www.nature.com/news/time-for-the-social-sciences-1.16621?WT.ec_id=NATURE-20141225
90,Can functional programming be liberated from the von Neumann paradigm? (2010),bkirwi,http://conal.net/blog/posts/can-functional-programming-be-liberated-from-the-von-neumann-paradigm
155,Hidden Costs That Engineers Ignore,gsands,http://www.theeffectiveengineer.com/blog/hidden-costs-that-engineers-ignore?utm_source=Founder+Weekly+Newsletter&utm_campaign=1a5eed15d1-Founder_Weekly_Issue_163_December_31_2014&utm_medium=email&utm_term=0_286b01fd3e-1a5eed15d1-331306269
169,The End of Gangs,ern,http://www.psmag.com/navigation/politics-and-law/the-end-of-gangs-los-angeles-southern-california-epidemic-crime-95498/
89,The Genius and Faith of Faraday and Maxwell,drjohnson,http://www.thenewatlantis.com/publications/the-genius-and-faith-of-faraday-and-maxwell
44,Show HN: Pipeglade – Pipe-Driven GTK+ Interfaces,trebb,http://pipeglade.boundp.org
41,Google Strikes an Upbeat Note with FCC on Title II,zastrowm,http://blogs.wsj.com/digits/2014/12/31/google-strikes-an-upbeat-note-with-fcc-on-title-ii/
9,Linux Page Cache Hit Ratio,r4um,http://www.brendangregg.com/blog/2014-12-31/linux-page-cache-hit-ratio.html
13,How the Law Protects the Idea of a Famous Person,dnetesn,http://nautil.us/blog/how-the-law-protects-the-idea-of-a-famous-person?utm_source=tss&utm_medium=desktop&utm_campaign=linkfrom
153,Static Linux,joseflavio,http://sta.li/
9,Weight loss:a tech guy's lessons losing 50lbs(2013) and keeping it off(2014),TravisDirks,http://alwaysascending.weebly.com/light---on-trending-to-your-right-weight.html
24,Filmmaker says he has uncovered a Nazi underground weapons facility,AxisOfEval,http://www.washingtonpost.com/news/morning-mix/wp/2014/12/30/filmmaker-says-hes-uncovered-the-nazis-biggest-secret-weapons-facility-buried-underground-near-a-concentration-camp/
33,How Cities have been Shaped by Defense,robdoherty2,http://munsonscity.com/2014/09/24/how-cities-have-been-shaped-by-defense/
128,What Do We Want Really?,foolrush,http://thefrailestthing.com/2014/12/31/what-do-we-want-really/
3,A Dating App Happn to Find a Match Nearby,gsands,http://www.nytimes.com/2015/01/04/nyregion/a-dating-app-happn-to-find-a-match-nearby.html?ref=technology
8,3 Paths to Your First Data Analyst Job,technofide,http://blog.udacity.com/2014/12/3-paths-first-data-analyst-job.html
12,Ask HN: What are specific tangible benefits of learning Haskell?,blackbook,
124,The two cultures of mathematics and biology,Fede_V,http://liorpachter.wordpress.com/2014/12/30/the-two-cultures-of-mathematics-and-biology/
13,Bag of Words models for visual categorization,danso,https://gilscvblog.wordpress.com/2013/08/23/bag-of-words-models-for-visual-categorization/
7,Programming on Post Machine,luu,http://post-machine.appspot.com/
22,The Name of the Fungus,mr_tyzic,https://www.sciencenews.org/article/name-fungus
72,U.S. cancer deaths have fallen 22% since 1991,tokenadult,http://www.reuters.com/article/2014/12/31/us-cancer-casualties-idUSKBN0K918220141231
153,Winklevoss Bitcoin Trust,markmassie,http://www.sec.gov/Archives/edgar/data/1579346/000119312514457552/d721187ds1a.htm
106,What Happened in 2014?,ninago,http://avc.com/2014/12/what-just-happened/
110,Why Sweden Has So Few Road Deaths,sethbannon,http://www.economist.com/blogs/economist-explains/2014/02/economist-explains-16?fsrc=scn/fb/te/bl/ed/whyswedenhassofewroaddeaths
27,Most cancers are caused by bad luck not genes or lifestyle say scientists,Turukawa,http://www.telegraph.co.uk/news/science/science-news/11320497/Most-cancers-are-caused-by-bad-luck-not-genes-or-lifestyle-say-scientists.html
10,A Reconfigurable Fabric for Accelerating Large-Scale Datacenter Services [pdf],cek,http://research.microsoft.com/pubs/212001/Catapult_ISCA_2014.pdf
15,Language networks: When bigger isn't better,jsnell,http://www.economist.com/blogs/prospero/2014/12/johnson-language-networks
90,Junction design in the Netherlands [video],bane,https://www.youtube.com/watch?v=XpQMgbDJPok&feature=share
74,Snapchat has raised $485M more from 23 investors,drum,http://techcrunch.com/2014/12/31/snapchat-485m/
9,Tales of a stressed kernel (2013),yew,http://tomerfiliba.com/blog/mmapcp
11,Index and Search Hacker News Using Elasticsearch and the HN API,zeeshanm,https://github.com/oliver006/elasticsearch-hn/
8,Crowdfunding saved Timbuktu’s manuscripts,tomgruner,http://www.theguardian.com/technology/2015/jan/01/crowdfunding-timbuktu-manuscripts-african-culture
60,Ask HN: What are the best developer conferences for 2015?,tburger,
4,What is the best credit card merchant for small transactions?,snickmy,
280,MRI Developers Don't Use RubySpec and It's Hurting Ruby,jc00ke,http://rubini.us/2014/12/31/matz-s-ruby-developers-don-t-use-rubyspec/
