SCORE,TITLE,BY,URL
193,A Designer's War on Misleading Parking Signs,mhb,http://priceonomics.com/a-designers-war-on-misleading-parking-signs/
68,The Next Chapter – moot retires from 4chan,akerl_,https://www.4chan.org/news?all#118
51,What is the best hard drive?,tolien,http://www.backblaze.com/blog/best-hard-drive
104,Marty.js – A JavaScript library for state management in React applications,jfhollingworth,http://martyjs.org/
114,You’ll Always Miss Being in the Basement,speg,http://zachholman.com/posts/the-basement/
207,Emacs Is My New Window Manager,lelf,http://www.howardism.org/Technical/Emacs/new-window-manager.html
55,Show HN: Metamon – A Vagrant/Ansible toolkit for kickstarting Django apps,eudox,http://blog.tryolabs.com/2015/01/20/introducing-metamon-for-kickstarting-django-development/
72,LibreOffice Beta Available for Android,samtuke,https://libreoffice-from-collabora.com/libreoffice-for-android-released/
1,TerrAvion (YC W14) is hiring software engineers to build real-time aerial maps,cornellwright,http://www.terravion.com/careers.html
31,Service Discovery with Mesos-DNS,presspot,http://mesosphere.com/2015/01/21/mesos-dns-service-discovery/
34,iCloud Terminal Notepad,gothep,http://www.slashie.org/articles/icloud-notepad/
33,Feature Macros an Alternative to Feature Expressions in Clojure,wooby,https://github.com/feature-macros/clojurescript/tree/feature-macros/feature-macros-demo
7,The New York Subway as Seen by a 18-year-old Stanley Kubrick,Thevet,http://mashable.com/2015/01/18/stanley-kubrick-photography/
13,2011 CWE/SANS Top 25 Most Dangerous Software Errors,mdup,http://cwe.mitre.org/top25
56,Startup jobs with low salary and negligible equity what gives?,4k,
22,Not Everyone Is “Killing” It: How and When to Admit It,ilamont,http://www.agilevc.com/blog/2015/01/21/not-everyone-killing-admit.html
62,Securing the Unikernel,lelf,http://roscidus.com/blog/blog/2015/01/21/securing-the-unikernel/
15,The torus is the product of two circles cubically,mrbbk,http://homotopytypetheory.org/2015/01/20/ts1s1-cubically/
5,“Windows 10: The Next Chapter” announcement,finnh,http://news.microsoft.com/windows10story/
131,Is 'SimCity' Homelessness a Bug or a Feature?,prostoalex,http://motherboard.vice.com/read/is-simcity-homelessness-a-bug-or-a-feature
371,Show HN: Hacker News' “most unique support email of 2014”,striking,
5,Morpheus the very first isomorphic web publishing platform built with reactjs,vesparny84,https://alessandro.arnodo.net/2015/01/07/introducing-morpheus/
319,An Intuitive Guide to Linear Algebra,nkurz,http://betterexplained.com/articles/linear-algebra-guide/
171,Being a good networker pays off but it requires skill as well as shamelessness,RachelF,http://www.economist.com/node/21639500/print
26,Beware of Japanese Balloon Bombs,Shivetya,http://www.npr.org/blogs/npr-history-dept/2015/01/20/375820191/beware-of-japanese-balloon-bombs
132,Laser-generated surface structures create extremely water-repellent metals,Zaheer,http://www.rochester.edu/newscenter/superhydrophobic-metals-85592/
4,Show HN: tld-list.com – 818 Top Level Domains and Their Cheapest Registrars,timbowhite,http://tld-list.com
486,Eigenvectors and eigenvalues explained visually,vicapow,http://setosa.io/ev/eigenvectors-and-eigenvalues
130,Dogs but Not Wolves Use Humans as Tools,hyp0,http://blogs.scientificamerican.com/thoughtful-animal/2012/04/30/dogs-but-not-wolves-use-humans-as-tools/
3,Chemical Weapon Munitions Dumped at Sea: An Interactive Map,Gracana,https://www.google.com/maps/d/edit?mid=z11IVBOIyXAE.k3s-8khGniII
