SCORE,TITLE,BY,URL
150,BBC uses RIPA terrorism laws to catch TV licence fee dodgers in Northern Ireland,k-mcgrady,http://www.belfasttelegraph.co.uk/news/local-national/northern-ireland/bbc-uses-ripa-terrorism-laws-to-catch-tv-licence-fee-dodgers-in-northern-ireland-30911647.html
332,‘Goodbye Photoshop’ and ‘Hello Krita’ at University Paris 8,buovjaga,https://krita.org/item/goodbye-photoshop-and-hello-krita-at-university-paris-8/
148,Rules for Developing Safety Critical Code [pdf],rrampage,http://pixelscommander.com/wp-content/uploads/2014/12/P10.pdf
231,What taking my daughter to a comic book store taught me,chaghalibaghali,http://www.itinthed.com/16328/what-taking-my-daughter-to-a-comic-book-store-taught-me
114,By Making a Game Out of Rejection a Man Conquers Fear,megaultra,http://www.npr.org/blogs/health/2015/01/16/377239011/by-making-a-game-out-of-rejection-a-man-conquers-fear
24,Back to the Future Time Travel and the Secret History of the 1980s,samclemens,https://medium.com/message/back-to-the-future-time-travel-and-the-secret-history-of-the-1980s-80bf3c6347cf
20,Los Alamos Declassified,benbreen,http://www.nybooks.com/blogs/gallery/2015/jan/14/los-alamos-declassified/
172,Lost Beagle2 probe found 'intact' on Mars,mhw,http://www.bbc.co.uk/news/science-environment-30784886
48,Interview: Lennart Poettering,talles,http://www.linuxvoice.com/interview-lennart-poettering/
37,Neo Technology Just Closed $20M in Funding,albertoperdomo,http://blog.graphenedb.com/blog/2015/01/16/neo-technology-just-closed-20m-in-funding/
11,Visualizing Representations: Deep Learning and Human Beings,irickt,http://colah.github.io/posts/2015-01-Visualizing-Representations/
10,Wordpress.com's move to SSL complete,dentarg,http://developer.twingly.com/2015/01/16/wordpress-com-https/
17,FreeBSD Quarterly Status Report,grigio,https://www.freebsd.org/news/status/report-2014-10-2014-12.html
12,Non-transitive Grime Dice via Mathematica,latkin,http://latkin.org/blog/2015/01/16/non-transitive-grime-dice-via-mathematica/
58,Google and Apple in $415m 'non-poaching' settlement offer,pierre-renaux,http://www.bbc.com/news/technology-30843644
6,Route-First Rails Development,hire_charts,http://code.hireart.com/2015/01/13/route-first-rails-development/
127,Security: OpenBSD vs. FreeBSD,atmosx,http://networkfilter.blogspot.com/2014/12/security-openbsd-vs-freebsd.html
48,Show HN: Rbkit – a low pause profiler for ruby,gnufied,http://rbkit.codemancers.com/
457,Defense in Silk Road Trial Says Mt. Gox CEO Was the Real Dread Pirate Roberts,jordn,http://motherboard.vice.com/read/defense-in-silk-road-trial-says-mt-gox-ceo-was-the-real-dread-pirate-roberts?utm_source=mbtwitter
4,5 Tips for surviving client work,sgarretson,http://www.sidedolla.com/blog/5-tips-for-surviving-client-work
744,Be My Eyes – Lend your eyes to the blind,khebbie,http://www.bemyeyes.org/
432,Google Glass sales halted,kerrsclyde,http://www.bbc.co.uk/news/technology-30831128
53,A 12-Hour Window for a Healthy Weight,sethbannon,http://well.blogs.nytimes.com/2015/01/15/a-12-hour-window-for-a-healthy-weight/?smid=tw-nytimes&_r=0
28,Why We (Still) Believe in Private Offices,alexlmiller,http://blog.stackoverflow.com/2015/01/why-we-still-believe-in-private-offices/
4,2014 Was Hottest Year on Record in Earth's Recorded History,gz5,http://www.nytimes.com/2015/01/17/science/earth/2014-was-hottest-year-on-record-surpassing-2010.html
54,The Doctor Who Championed Hand-Washing and Briefly Saved Lives,Hooke,http://www.npr.org/blogs/health/2015/01/12/375663920/the-doctor-who-championed-hand-washing-and-saved-women-s-lives
69,Parity a numbers puzzle game,pokoleo,http://www.abefehr.com/parity/
136,Apple Your Developer Agreement Tramples on Free Speech and Innovation,CapitalistCartr,https://act.eff.org/action/apple-your-developer-agreement-tramples-on-free-speech-and-innovation
438,Awk in 20 Minutes,craigkerstiens,http://ferd.ca/awk-in-20-minutes.html
1,Build software for your favourite musicians and celebrities  Hive (YC S14),ianroberts,https://angel.co/hive/jobs
57,The Statistical Crisis in Science,jonathansizz,http://www.americanscientist.org/issues/feature/2014/6/the-statistical-crisis-in-science/99999
8,Show HN: RDPY–MITM Proxy Honeypot Play with Microsoft Remote Desktop Protocol,citronneur,http://lc.cx/LhY
575,Moved ~/.local/share/steam. Ran steam. It deleted everything owned by user,stkhlm,https://github.com/ValveSoftware/steam-for-linux/issues/3671
180,SpaceX Has Pinpointed the Problem That Caused the Falcon9 to Crash Land,51Cards,http://www.businessinsider.com/spacex-problem-falcon9-crash-landing-2015-1
61,PopSlate an E ink case for your iPhone,jdoliner,http://www.popslate.com/
38,Cquence: a very tiny JavaScript animation library,PindakaasMan,https://github.com/RamonGebben/Cquence
168,Unprecedented Level of Human Harm to Sea Life Is Forecast,mikek,http://www.nytimes.com/2015/01/16/science/earth/study-raises-alarm-for-health-of-ocean-life.html
117,How India's Patent Office Destroyed Gilead's Global Game Plan,suprgeek,http://www.businessweek.com/articles/2015-01-15/how-indias-patent-office-destroyed-gileads-global-game-plan
424,A Localization Horror Story: It Could Happen to You,pmoriarty,http://search.cpan.org/dist/Locale-Maketext/lib/Locale/Maketext/TPJ13.pod?#A_Localization_Horror_Story:_It_Could_Happen_To_You
145,Activist pulls off clever Wi-Fi honeypot to protest surveillance state,etiam,http://arstechnica.com/security/2015/01/activist-pulls-off-clever-wi-fi-honeypot-to-protest-surveillance-state/
74,Going Beyond “Make Something People Want”,scg,http://emrahyalaz.com/framework/
103,SEO penalties of moving our blog to a subdomain,chriswrites,https://iwantmyname.com/blog/2015/01/seo-penalties-of-moving-our-blog-to-a-subdomain.html
3,Partners at Teehan+Lax the Design Firm Behind Medium Join Facebook,awaxman11,http://techcrunch.com/2015/01/16/partners-at-teehanlax-the-design-firm-behind-medium-join-facebook/
192,Remember broken Nexus telephony? This is how Google treats it's customers,evpuneq,https://code.google.com/p/android/issues/detail?id=82949#c483
200,RadioShack Prepares Bankruptcy Filing,dewitt,http://www.wsj.com/articles/radioshack-prepares-bankruptcy-filing-1421279360
13,Why I Stopped Watching the News,ahmad19526,http://simplyahmazing.github.io/reflection/2015/01/10/dont-watch-the-news.html
24,Think Retro: How HyperCard inspired a generation of future developers,edtechdev,http://www.macworld.com/article/2862265/think-retro-how-hypercard-inspired-a-generation-of-future-developers.html
166,Google discloses another Windows security issue after deadline exceeded,doe88,https://code.google.com/p/google-security-research/issues/detail?id=128
1,Rainforest QA (YC S12) Is Hiring Front-end Engineers and Devops in SF || Remote,ukd1,https://www.rainforestqa.com/jobs
490,How Verizon and Turn Defeat Browser Privacy Protections,fortmeaded,https://www.eff.org/deeplinks/2015/01/verizon-and-turn-break-browser-privacy-protections
151,Show HN: C#-to-JavaScript compiler powered by Microsoft Roslyn,DuoCode,http://duoco.de
361,Presenting the Most Over-Engineered Blog Ever,jlongster,http://jlongster.com/Presenting-The-Most-Over-Engineered-Blog-Ever
19,Dart is Dead,horrido,https://medium.com/@richardeng/dart-is-dead-aedced9fd3d1
91,Show HN: Jetpack a FreeBSD Jail/ZFS-based container runtime,mpasternacki,https://github.com/3ofcoins/jetpack
688,Man saves wife’s sight by 3D printing her brain tumor,zaaaaz,http://makezine.com/magazine/hands-on-health-care/
3,Video of SpaceX Rocket landing - 'Close but no cigar. This time.' ,ggonweb,https://vine.co/v/OjqeYWWpVWK
22,How communism turned Cuba into an island of hackers and DIY engineers,jonbaer,http://www.pbs.org/newshour/updates/isolation-generation-master-inventors-cuba/
510,Obama calls for municipal broadband,davmre,http://www.vox.com/2015/1/14/7546865/obama-municipal-broadband-fcc
65,How to Make a Bouncing Ball Game for Nintendo DS,catskull,http://ekid.nintendev.com/bouncy/
178,Against DNSSEC,tptacek,http://sockpuppet.org/blog/2015/01/15/against-dnssec/
21,Cicada: Solving the Web's Deepest Mystery,BogdanCalin,http://www.rollingstone.com/culture/features/cicada-solving-the-webs-deepest-mystery-20150115?page=3
71,Plus Minus: A Gentle Introduction to the Physics of Orthogonal,codeulike,http://www.gregegan.net/ORTHOGONAL/00/PM.html
6,Why I Hope Congress Never Watches Blackhat,noonespecial,http://www.wired.com/2015/01/why-i-hope-congress-never-watches-blackhat/
14,Olin Shivers: History of T,pmoriarty,http://www.paulgraham.com/thist.html#
544,DigitalOcean now supports FreeBSD,barium,https://www.digitalocean.com/company/blog/presenting-freebsd-how-we-made-it-happen/
16,Teehan+Lax joins Facebook,uptown,http://www.teehanlax.com/
3,Why Stack Exchange (Still) Believes in Private Offices,davidism,http://blog.stackoverflow.com/2015/01/why-we-still-believe-in-private-offices
66,Newer TCP implementations,sp332,http://intronetworks.cs.luc.edu/current/html/newtcps.html
56,Photos from Chicago's Gangster Past Minus the Romance,fhinson,http://www.citylab.com/crime/2015/01/unrestricted-access-to-images-of-chicagos-criminal-history/384225/
70,Bigger Settlement Said to Be Reached in Silicon Valley Antitrust Case,denzil_correa,http://www.nytimes.com/2015/01/15/technology/silicon-valley-antitrust-case-settlement-poaching-engineers.html?ref=business&_r=0
84,Patent reform advocates are launching a ‘super-coalition’ to whack patent trolls,Libertatea,http://www.washingtonpost.com/blogs/the-switch/wp/2015/01/15/patent-reform-advocates-are-launching-a-super-coalition-to-whack-patent-trolls/
76,China to create $6.5B venture capital fund to support start-ups,billconan,http://www.reuters.com/article/2015/01/15/us-china-venturecapital-idUSKBN0KO05Q20150115
103,Sandstorm raises $1.3M paying forward crowdfunds,collinjackson,https://blog.sandstorm.io/news/2015-01-15-sandstorm-1.3M-seed-round-pay-it-forward.html
1,Join Virool (YC S12) – Hiring a Senior Full Stack Engineer (Ruby on Rails),adebelov,https://www.virool.com/jobs/position/8531
13,SeaGlide,MichaelAO,http://www.seaglide.net/
35,Urbit sample apps,mntmn,https://github.com/urbit/sample-apps
116,Show HN: Timeline.com,rohamg,http://timeline.com/
6,Long-lost British space probe found on Mars,lelf,http://phys.org/news/2015-01-long-lost-british-space-probe-mars.html
13,Science Toys You Can Make  with Your Kids,MichaelAO,http://sci-toys.com/
8,FDA approves electrical pulse generator device to treat obesity,Wingman4l7,http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm430223.htm
5,“Citizenfour” Nominated for Best Documentary Oscar,diafygi,http://www.pri.org/stories/2015-01-15/global-themes-dominate-oscar-nominated-documentaries
7,100 Years of Computer Science,joubert,http://www.thoughtworks.com/insights/blog/100-years-computer-science?utm_campaign=technology&utm_medium=social&utm_source=twitter
8,Faster Test Development with Optimizely-CLI,arun_cro,http://www.funnelenvy.com/optimizely-cli/
168,132-year-old rifle found propped against a national park tree,smacktoward,http://www.washingtonpost.com/news/morning-mix/wp/2015/01/14/the-mystery-of-the-132-year-old-winchester-rifle-found-propped-against-a-national-park-tree/
58,OpenZFS Device Removal,prakashsurya,http://blog.delphix.com/alex/2015/01/15/openzfs-device-removal/
485,But Where Do People Work in This Office?,strangetimes,http://www.mattblodgett.com/2015/01/but-where-do-people-work-in-this-office.html
98,Quantifying the Clickbait and Linkbait in BuzzFeed Article Titles,minimaxir,http://minimaxir.com/2015/01/linkbait/
291,Show HN: Building terminal dashboards using ASCII/ANSI art and JavaScript,yaronn01,https://github.com/yaronn/blessed-contrib
5,Design firm Teehan+Lax joins Facebook,arbales,http://www.teehanlax.com
12,Decentralized websites with ZeroNet,doublec,http://bluishcoder.co.nz/2015/01/15/decentralized-websites-with-zeronet.html
3,Elon Musk shares images of the failed Falcon 9 landing,o0-0o,http://mashable.com/2015/01/16/falcon-9-landing-images/
5,What's up with monomorphism?,luu,http://mrale.ph/blog/2015/01/11/whats-up-with-monomorphism.html
5,AI Has Arrived and That Really Worries the World’s Brightest Minds,dnetesn,http://www.wired.com/2015/01/ai-arrived-really-worries-worlds-brightest-minds/
32,Bootstrapping overseas as an American,jasonkester,http://www.expatsoftware.com/Articles/bootstrapping-abroad.html?try=3
20,Why Neovim Is Better Than Vim,ggreer,http://geoff.greer.fm/2015/01/15/why-neovim-is-better-than-vim/
45,How the Camera Doomed Google Glass,prostoalex,http://www.theatlantic.com/technology/archive/2015/01/how-the-camera-doomed-google-glass/384570/?single_page=true
16,Investigating Higher Quality Software,blrice,http://www.blrice.net/blog/2015/01/15/investigating-higher-quality-software/
310,New more powerful Google Translate app,caio1982,https://googletranslate.blogspot.com/2015/01/hallo-hola-ola-to-new-more-powerful_14.html
7,Show HN: Shortcut.js – standardized keyboard shortcuts,jon_kuperman,https://github.com/jkup/shortcut
