SCORE,TITLE,BY,URL
141,Paperwork: An open source Evernote alternative,DieBuche,http://paperwork.rocks/?hn
87,SpaCy: Industrial-strength NLP with Python and Cython,syllogism,http://honnibal.github.io/spaCy
29,A minimal full Bitcoin node in F#,homeroot,http://talkera.org/crypto/a-minimal-full-bitcoin-node-in-f/
57,I Was Arrested for Learning a Foreign Language. Today I Have Some Closure,tellarin,https://www.aclu.org/blog/free-speech-national-security-technology-and-liberty/i-was-arrested-learning-foreign-language-t
218,The Parable of the Two Programmers (1985),ims,http://www.csd.uwo.ca/staff/magi/personal/humour/Computer_Audience/The%20Parable%20of%20the%20Two%20Programmers.html?
6,Genesis – A tool for data center automation,r721,http://tumblr.github.io/genesis/
6,The Strangely Competitive World of Sci-Fi Writing Workshops,mparramon,http://www.wired.com/2015/01/geeks-guide-sci-fi-workshop/
291,Everything you ever wanted to know about hexagonal grids,fivedogit,http://www.redblobgames.com/grids/hexagons/
5,Developing the DeLorean: Literature and science traveling through time,dnetesn,http://nautil.us/issue/9/time/developing-the-delorean
3,An overview of the Dolphin Emulator development infrastructure,mparramon,https://dolphin-emu.org/blog/2015/01/25/making-developers-more-productive-dolphin-development-infrastructure/
81,Start your small operating system in Assembly,StylifyYourBlog,https://www.devimperium.com/tutorials/start_your_small_operating_system_in_assembly
14,Early Copy Protection on the Apple II,StylifyYourBlog,http://www.fadden.com/techmisc/cassette-protect.htm
29,RegViz: A Web-Based Tool for Visual Debugging of Regular Expressions,beckf,http://regviz.org
346,The $3500 Shirt – A History Lesson in Economics,wallflower,http://www.sleuthsayers.org/2013/06/the-3500-shirt-history-lesson-in.html
78,NP-complete Problems and Physical Reality (2005),wfunction,http://arxiv.org/abs/quant-ph/0502072
41,“I don’t think Wikipedia can be saved at this point but I might be wrong.”,jarcane,http://www.markbernstein.org/Jan15/Reckless.html
5,If It Ain't Broke Don't Fix It: Ancient Computers in Use Today (2012),pmarin,http://www.pcworld.com/article/249951/if_it_aint_broke_dont_fix_it_ancient_computers_in_use_today.html
5,De-listing of Chilling Effects Home Page from Google Caused by Mistake,tanderson11,https://www.chillingeffects.org/blog_entries/741
332,Open Food Facts – A free food products database,teolemon,http://world.openfoodfacts.org
4,Papers We Love,talles,http://paperswelove.org
14,Why Google won't fix a security bug in almost a billion Android phones,moe,http://www.engadget.com/2015/01/14/google-security-bug-billion-android-phones/
84,Zstandard – Fast and efficient compression algorithm,jaytaylor,https://github.com/Cyan4973/zstd
68,CVE-2015-0311 – Adobe Flash Player Remote Vulnerability,guiambros,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-0311
145,Building Classic Mac OS Apps in OS X,milen,http://blog.steventroughtonsmith.com/post/109040361205/mpw-carbon-and-building-classic-mac-os-apps-in-os
176,Nobody Ever Gets Credit for Fixing Problems That Never Happened (2001) [pdf],xvirk,http://web.mit.edu/nelsonr/www/Repenning=Sterman_CMR_su01_.pdf
165,Developing iOS 8 Apps with Swift,krackjack,https://itunes.apple.com/us/course/developing-ios-8-apps-swift/id961180099
674,Britons: You Have 72 Hours to Stop the Snooper's Charter,sinak,https://www.eff.org//deeplinks/2015/01/britons-you-have-72-hours-stop-snoopers-charter
3,Desktop second – are chrome webapps the new companion apps?,adrianthomas,http://adrianthomas.com/blog/chrome-web-apps-companion-apps
62,Looking Back at Three Months of afl-fuzz,hnmcs,http://lcamtuf.blogspot.com/2015/01/looking-back-at-three-months-of-afl-fuzz.html
5,Superconducting electromagnets of the LHC,dnetesn,http://www.symmetrymagazine.org/article/january-2015/superconducting-electromagnets-of-the-lhc
20,Be Purposefully Stupid,rbrogan,http://rbrogan.github.io/be-purposefully-stupid.html
5,Linux on the OSF Mach3 microkernel (1996),sergiolp,http://bat8.inria.fr/~lang/hotlist/free/licence/fsf96/mklinux.html
