ID,KARMA,CREATED,SUBMISSIONS
1123581321,776,1328416616,486
13,219,1412355397,106
23david,683,1296243811,255
2510c39011c5,847,1358217145,83
27182818284,1521,1215374975,1099
300bps,4441,1367865785,904
4ad,2666,1312476682,854
51Cards,3531,1271459779,585
72deluxe,605,1343998480,833
7952,736,1304796090,685
AYBABTME,1370,1336649080,489
AceJohnny2,1377,1316559292,350
AdmiralAsshat,254,1381167698,119
Aissen,2659,1294178865,290
Alex3917,16749,1172270676,5233
Aloha,1552,1314502803,594
Alphasite_,180,1354313715,176
Alupis,1500,1400030400,1134
AlyssaRowan,1004,1401661586,422
Amezarak,472,1387591199,215
AngrySkillzz,247,1329074541,90
Animats,4271,1410156919,1058
AnthonyMouse,4515,1333120512,1912
Argorak,5150,1284649073,1317
BillinghamJ,66,1328686026,51
BinaryIdiot,165,1396543267,105
CamperBob2,5048,1336344732,2300
CapitalistCartr,5469,1254623962,863
Chinjut,283,1403545365,154
ChuckMcM,40785,1286399595,8532
CmonDev,1402,1374664896,1563
Coding_Cat,75,1413033817,20
Cogito,729,1335249177,246
CptMauli,11,1249015534,22
Crito,6919,1371720286,2149
Cshelton,-8,1412278994,11
Cthulhu_,1726,1347806842,990
CurtMonash,746,1330164126,351
DanBC,25898,1316712157,10997
DanTheManPR,83,1355670658,15
DanielBMarkham,36098,1188438568,6345
DennisP,3053,1190414133,1492
DominikR,1059,1333386019,371
DrStalker,1130,1259267126,354
Dylan16807,4704,1265294771,3485
EGreg,3290,1206622687,2351
EliRivers,2462,1264112211,981
Florin_Andrei,2499,1289524417,1204
ForHackernews,5149,1382022801,970
FreakyT,176,1370046750,70
Fuzzwah,1113,1302236022,548
GFK_of_xmaspast,1060,1387519891,883
GFischer,2777,1262195053,2040
GotAnyMegadeth,1504,1349703393,580
Gracana,914,1388332258,403
HeyLaughingBoy,2989,1206375574,1830
HillRat,862,1371079822,152
Htsthbjig,576,1398678818,248
Igglyboo,1331,1392845652,719
IgorPartola,7579,1258663242,2511
InclinedPlane,25878,1253657907,6647
Intermernet,614,1326332115,470
Ixiaus,2445,1245812536,852
JDiculous,27,1413589772,26
JTon,284,1329620600,170
JabavuAdams,4274,1214573606,1500
JeremyMorgan,1635,1316837518,459
JoeAltmaier,6251,1255899679,5507
Joky,39,1413520640,35
JonnieCache,14899,1284370891,3456
JoshTriplett,9117,1264446488,2399
Jtsummers,2322,1254839344,959
Kalium,462,1298576149,381
Karunamon,7984,1302558072,3136
Kenji,404,1389115132,163
Keyframe,2330,1231686446,1133
Kiro,2652,1328401906,1931
LLWM,7,1411139451,163
Lambdanaut,575,1305244485,227
Lazare,2741,1324247422,428
LeoPanthera,491,1398962838,173
LukeB_UK,998,1377686794,260
