ID,KARMA,CREATED,SUBMISSIONS
0xdeadbeefbabe,280,1368460202,390
3pt14159,6267,1224607489,1597
4ad,2664,1312476682,850
4k,277,1403703869,26
72deluxe,588,1343998480,806
ANTSANTS,2370,1346073937,660
AceJohnny2,1334,1316559292,343
Al__Dante,19,1390383563,10
Already__Taken,411,1352681940,269
Alupis,1407,1400030400,1080
AlyssaRowan,946,1401661586,402
Amezarak,468,1387591199,210
AndrewDucker,17559,1228825147,2142
Animats,3984,1410156919,998
AnthonyMouse,4441,1333120512,1875
Audiophilip,656,1359219791,75
Bahamut,1173,1375545968,716
Balgair,744,1366928486,281
Bedon292,7,1413474978,5
BinaryIdiot,133,1396543267,99
CPLX,128,1396650112,44
Cakez0r,200,1337548320,134
CalRobert,571,1380889315,316
CamperBob2,5030,1336344732,2281
CapitalistCartr,5041,1254623962,852
Chris_Newton,1028,1266399608,400
ChuckMcM,40442,1286399595,8490
CmonDev,1312,1374664896,1537
Cshelton,-10,1412278994,10
Cthulhu_,1713,1347806842,972
Daishiman,1962,1249310732,564
DanBC,25725,1316712157,10904
DanielBMarkham,36062,1188438568,6333
DigitalSea,4174,1332031567,1452
DonHopkins,249,1397409739,303
Dylan16807,4678,1265294771,3461
EliRivers,2456,1264112211,974
EpicEng,1190,1372276874,701
Eric_WVGG,161,1382532791,65
EvanAnderson,868,1329839642,240
ExpiredLink,1155,1313415452,802
FLUX-YOU,288,1372005193,204
FireBeyond,2014,1308894996,958
Florin_Andrei,2494,1289524417,1195
ForHackernews,5128,1382022801,946
FranOntanaya,61,1364998678,83
FrankenPC,242,1369061471,145
Fuxy,947,1351274217,624
GabrielF00,2678,1349355627,254
GotAnyMegadeth,1479,1349703393,578
Guvante,856,1362680609,487
HCIdivision17,936,1327628596,378
Havoc,780,1286104577,625
HelloMcFly,586,1340734616,250
HeyLaughingBoy,2968,1206375574,1812
Houshalter,2413,1345660810,2054
IanDrake,1400,1303766110,548
Igglyboo,1308,1392845652,706
IgorPartola,7538,1258663242,2490
InclinedPlane,25860,1253657907,6639
Infinitesimus,114,1393938870,60
Intermernet,604,1326332115,462
InternetGiant,1183,1406122261,61
IshKebab,155,1408792453,68
IvyMike,3662,1236709928,735
JTon,282,1329620600,168
JabavuAdams,4273,1214573606,1498
JacobAldridge,9683,1207181253,2034
JadeNB,660,1263096729,644
Jare,2305,1325195879,638
JeremyBanks,2117,1236599867,434
