ID,KARMA,CREATED,SUBMISSIONS
0x0,5498,1288173577,1368
0xdeadbeefbabe,271,1368460202,414
13,293,1412355397,127
27182818284,1544,1215374975,1115
2muchcoffeeman,472,1293187025,392
300bps,4585,1367865785,949
3pt14159,6331,1224607489,1620
4ad,2696,1312476682,875
51Cards,3542,1271459779,592
616c,1252,1355060664,495
67726e,1741,1345088543,339
72deluxe,660,1343998480,920
7952,744,1304796090,700
7Figures2Commas,2355,1365188378,807
Aardwolf,1416,1347787789,755
AceJohnny2,1581,1316559292,398
AdmiralAsshat,350,1381167698,130
Aissen,2686,1294178865,305
Akkuma,8,1399658231,23
Al-Khwarizmi,308,1353776830,113
Aldo_MX,713,1363402871,370
Alex3917,16871,1172270676,5327
Aloha,1553,1314502803,597
Alphasite_,208,1354313715,187
Already__Taken,454,1352681940,284
Alupis,1655,1400030400,1194
Amezarak,525,1387591199,234
Animats,5047,1410156919,1259
AnthonyMouse,4679,1333120512,1962
Apocryphon,1797,1292377779,1111
Argorak,5308,1284649073,1365
ArkyBeagle,264,1365635655,327
ArtDev,305,1374098873,223
AznHisoka,2322,1207186666,2043
BIackSwan,1976,1305302441,197
BSousa,759,1238338475,368
Bahamut,1271,1375545968,778
Balgair,845,1366928486,309
BenoitP,23,1375963336,26
BinaryIdiot,314,1396543267,161
Blackthorn,367,1400303399,139
Blahah,3348,1355328083,603
BorisMelnik,457,1383980613,472
BuildTheRobots,273,1373367941,147
CJefferson,3642,1276873354,874
CPLX,435,1396650112,104
Cakez0r,207,1337548320,143
CalRobert,648,1380889315,349
CamperBob2,5086,1336344732,2366
Canada,287,1306686335,174
CapitalistCartr,6196,1254623962,942
Casseres,312,1331683969,262
Chinjut,482,1403545365,178
Chirael,247,1263854511,74
Chris_Newton,1034,1266399608,405
ChuckMcM,41555,1286399595,8727
CmonDev,1430,1374664896,1665
CognitiveLens,503,1270847808,179
ColinWright,74725,1260808770,9704
ConfuciusSay,67,1411760536,25
CptMauli,12,1249015534,25
Crito,7140,1371720286,2239
Cthulhu_,1821,1347806842,1050
CurtMonash,776,1330164126,368
CyberDildonics,121,1413726448,133
Cymen,94,1278375781,53
