ID,KARMA,CREATED,SUBMISSIONS
0x0,6400,1288173577,1645
27182818284,1819,1215374975,1270
300bps,4870,1367865785,1031
37prime,423,1265424905,154
3pt14159,6796,1224607489,1766
67726e,2058,1345088543,419
72deluxe,995,1343998480,1217
88e282102ae2e5b,601,1406066804,96
AceJohnny2,2327,1316559292,549
AdmiralAsshat,773,1381167698,208
Al-Khwarizmi,375,1353776830,136
Aldo_MX,964,1363402871,476
Aloha,2198,1314502803,733
Already__Taken,587,1352681940,359
Amezarak,999,1387591199,340
AndrewDucker,19559,1228825147,2311
AndyKelley,2592,1208312593,706
Animats,11330,1410156919,2423
Ankaios,112,1346818320,57
AnthonyMouse,4928,1333120512,2077
Apocryphon,2015,1292377779,1209
ArkyBeagle,554,1365635655,536
Arnt,286,1310017182,175
Artemis2,1304,1378305703,418
AshFurrow,1193,1268168137,226
AshleysBrain,2243,1296081924,466
Bahamut,1652,1375545968,975
Balgair,1237,1366928486,452
Bedon292,97,1413474978,55
Beltiras,429,1338392349,203
BillinghamJ,268,1328686026,120
BinaryIdiot,1746,1396543267,660
Blahah,3496,1355328083,637
BoppreH,1891,1268791243,589
BorisMelnik,576,1383980613,612
Bud,4535,1275006986,859
CMCDragonkai,304,1349165340,109
CamperBob2,5380,1336344732,2668
Canada,565,1306686335,249
CaptainZapp,2535,1253616726,521
ChuckMcM,46221,1286399595,9623
CmonDev,1509,1374664896,1808
ColinWright,79587,1260808770,10677
ConfuciusSay,197,1411760536,62
CptMauli,17,1249015534,28
Crito,7885,1371720286,2561
CyberDildonics,579,1413726448,438
DLay,696,1328026665,73
Daishiman,2379,1249310732,705
DanBC,30474,1316712157,13397
DanielBMarkham,36741,1188438568,6600
Danieru,2321,1328424279,500
DasIch,1583,1303054443,512
DavidAdams,951,1274760914,187
DavidWanjiru,393,1356271052,96
DennisP,3855,1190414133,1742
DiabloD3,16705,1284316408,2892
DigitalJack,1845,1341055235,749
DonHopkins,593,1397409739,631
DrStalker,1262,1259267126,399
Dylan16807,6009,1265294771,4402
EGreg,3495,1206622687,2589
EliRivers,2815,1264112211,1321
Encosia,2890,1226887133,741
Eric_WVGG,416,1382532791,163
EthanHeilman,2161,1333911248,422
EugeneOZ,738,1332362658,485
EwanG,670,1290304210,371
ExpiredLink,1400,1313415452,1153
FireBeyond,2463,1308894996,1209
Florin_Andrei,2785,1289524417,1336
ForHackernews,6782,1382022801,1462
FranOntanaya,128,1364998678,110
Fuxy,1222,1351274217,673
GFK_of_xmaspast,1742,1387519891,1485
GFischer,2977,1262195053,2182
GabrielF00,2975,1349355627,327
GhotiFish,1788,1359837568,1065
Gracana,1123,1388332258,505
Gravityloss,1433,1307024756,889
GuiA,12223,1318288810,1673
Havoc,1055,1286104577,755
HeyLaughingBoy,3231,1206375574,2022
Hoff,2591,1210084123,561
Houshalter,2969,1345660810,2385
Htsthbjig,1095,1398678818,384
IBM,3120,1382402003,461
ISL,4307,1348260249,1126
IgorPartola,8387,1258663242,2847
IkmoIkmo,1664,1407058090,653
Immortalin,815,1409906526,257
InclinedPlane,26843,1253657907,7038
IshKebab,582,1408792453,233
JTon,456,1329620600,231
J_Darnley,289,1315985616,359
JacobJans,240,1354646036,97
JadeNB,1232,1263096729,997
JeremyMorgan,1803,1316837518,497
JoachimS,903,1371649297,205
JoachimSchipper,5757,1254347939,2462
JoeAltmaier,8205,1255899679,7091
Joeboy,2024,1259450185,812
JohnBooty,2366,1336670777,576
Joky,228,1413520640,92
JonnieCache,15751,1284370891,3681
JosephRedfern,727,1320248440,302
JoshTriplett,12848,1264446488,3427
Jtsummers,2722,1254839344,1121
JulianMorrison,4862,1189176257,1668
JustSomeNobody,1227,1398972239,489
Jweb_Guru,565,1396048617,288
Karunamon,9314,1302558072,3625
Kenji,964,1389115132,348
Keyframe,2482,1231686446,1209
Kiro,3110,1328401906,2211
LanceH,643,1366118347,267
LeoPanthera,606,1398962838,215
LordKano,741,1361827931,267
LukeB_UK,2639,1377686794,355
LukeShu,1098,1304571961,447
MCRed,2589,1398101344,874
Mahn,1628,1348930840,625
Marazan,421,1352814870,194
MaysonL,12248,1200946696,3353
MichaelGG,10395,1266705139,4559
MichaelMoser123,112,1373563273,158
Mithaldu,4625,1253970007,1396
MrBra,661,1356578768,693
MrBuddyCasino,1896,1321829444,643
MrJagil,1024,1271630619,353
NDizzle,628,1321285527,294
Narishma,540,1365346965,324
Natsu,7021,1274689291,2990
NicoJuicy,1432,1327395668,1102
OoTheNigerian,3567,1233172746,591
Osmium,3953,1349615173,1127
PeterWhittaker,950,1240833731,610
PeterisP,3584,1314867565,1831
PhantomGremlin,1179,1368601809,932
PhasmaFelis,4825,1373349115,1483
PhrosTT,553,1265383069,198
PuercoPop,567,1333296720,192
PythonicAlpha,1119,1383324108,734
RankingMember,547,1382721776,299
Raphmedia,1222,1372270872,571
Rapzid,557,1392514645,453
Retric,12346,1190391118,7331
RexRollman,4017,1278673131,1508
RickHull,1686,1284140510,422
Roboprog,1018,1275445272,1002
RockyMcNuts,3466,1274575004,633
RogerL,2274,1370804549,684
RubyPinch,206,1360038767,130
RussianCow,460,1369530435,248
S4M,2640,1310761128,1042
S_A_P,1220,1265310951,493
Sami_Lehtinen,5585,1320698067,1107
SandB0x,11669,1255800459,987
Sanddancer,2659,1320827045,928
Scaevolus,1485,1252248648,429
SchizoDuckie,1108,1331628055,417
ScottBurson,4933,1283220040,1911
SeoxyS,3825,1239263313,696
Sharlin,1978,1245422911,559
Shish2k,1737,1337717803,463
Shivetya,5843,1317901227,2133
SideburnsOfDoom,2903,1321698086,1117
Silhouette,7384,1238887875,2724
Sir_Cmpwn,2278,1357543724,702
SixSigma,1512,1390596060,1101
SloopJon,401,1384526653,146
Someone,6658,1202503067,3543
Someone1234,7966,1403619631,2139
SpaceManNabs,44,1406653971,31
Spiritus,2708,1337264119,203
Spooky23,5593,1337867868,2005
StavrosK,17701,1272119285,7291
Steko,7759,1304936231,2322
Stratoscope,3360,1292184402,731
Strilanc,1625,1277231207,472
SwellJoe,19611,1171927404,4677
Symmetry,7291,1271512372,2441
Synaesthesia,730,1279786806,399
SyneRyder,485,1297955590,252
T-A,3812,1326212573,847
TD-Linux,1407,1391143615,423
TazeTSchnitzel,9858,1328319449,4726
TeMPOraL,12746,1280220865,5522
Terr_,1035,1384987147,648
Terretta,6662,1266343401,2047
TheCoelacanth,894,1360938133,604
TheIronYuppie,100,1286775006,70
TheLoneWolfling,1735,1377093812,1680
TheOtherHobbes,1707,1400253679,819
ThePhysicist,1083,1362045613,218
Thevet,10374,1409753582,349
ThomPete,8909,1224675490,3325
TillE,5053,1294139552,1494
Tloewald,4973,1293747256,2042
TomGullen,2018,1314053130,895
Tomte,5557,1345710029,772
TorKlingberg,867,1268580718,373
Torgo,1543,1332951308,543
